id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones
F10-L04-0011,G16-L2-01,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,En un Ford EcoSport 1.0 EcoBoost parpadea el testigo de presión de aceite al quedar en ralentí caliente; al retirar el tapón de llenado se observa la correa hinchada y deshilachada.,COTIDIANO,ralenti_caliente,testigo_aceite_ralenti|correa_hinchada_deshilachada,falla_bomba_agua,,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L2 correa delaminada visible vs bomba de aceite.
F10-L04-0012,G16-L2-02,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,"Chevrolet Onix Turbo con 60,000 km perdió asistencia de frenos por pedal duro y encendió aviso de baja presión de aceite; se sospecha degradación de la correa bañada.",TALLER,frenado_y_ralenti,pedal_freno_duro|aviso_baja_presion_aceite,falla_pastillas_freno,,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L2 vacío y lubricación afectados por residuos.
F10-L04-0013,G16-L2-03,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,Al drenar el aceite del motor salieron partículas y filamentos negros gomosos; la presión marca solo 12 psi a 2000 rpm por colador parcialmente tapado.,TECNICO,drenaje_aceite,particulas_goma_aceite|presion_12psi_2000rpm,falla_sensor_presion,P0524,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L2 residuos en cárter y presión 12 psi vs sensor.
F10-L04-0014,G16-L2-04,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,"Hola, le pusieron un aceite 10W-40 normal a mi Onix turbo y a los dos meses se prendió la luz del aceite. Sacaron el cárter y la malla de la bomba estaba con pegotes de jebe.",WHATSAPP,post_cambio_aceite,luz_aceite|malla_bomba_pegotes_jebe,falla_filtro_aceite,,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L2 aceite no homologado degrada correa húmeda.
F10-L04-0015,G16-L2-05,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,DTC P0016 con ralentí tosco en motor 1.0 Dragon. La correa de distribución sumergida en aceite perdió 4 dientes por deslaminación del compuesto textil.,TECNICO,diagnostico_ckp_cmp,dtc_p0016|correa_sumergida_perdio_4_dientes,falla_cadena_seca,P0016,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L2 salto de dientes en correa húmeda vs faja seca.
F10-L04-0016,G16-L2-06,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,El motor hace un traqueteo en la parte baja al acelerar; al medir el ancho de la correa húmeda tiene 18 mm en vez de los 16 mm nominales por hinchazón química.,TALLER,medicion_correa,traqueteo_bajo|correa_hinchada_18mm,falla_bielas,,NO,NO,,SINTETICO_IA,L2 ensanchamiento por ataque químico del lubricante.
F10-L04-0017,G16-L2-07,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,Testigo de aceite parpadea en frenadas bruscas y en bajadas; el nivel de aceite está al máximo pero el chupador de cárter tiene restos de correa prensados.,COTIDIANO,frenada_brusca,testigo_aceite_frenadas|chupador_restos_correa,nivel_bajo_aceite,,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L2 nivel OK pero chupador obstruido descarta fuga.
F10-L04-0018,G16-L2-08,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,Mi carro Ford 3 cilindros se apago de golpe y no arranco mas. En el taller me dicen que la faja de distribucion que va adentro con el aceite se desilacho todita.,ERROR_ORTOGRAFICO,apagado_subito,apagado_faja_aceite_deshilachada,falla_bateria,,NO,NO,,SINTETICO_IA,L2 deshilachado total con error ortográfico.
F10-L04-0019,G16-L2-09,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,Bomba de vacío con caudal insuficiente en motor Dragon 1.5; la pequeña correa de accionamiento sumergida se deshizo obstruyendo el conducto de lubricación.,TECNICO,inspeccion_bomba_vacio,caudal_insuficiente_vacio|correa_bomba_deshecha,falla_servofreno,,NO,NO,,SINTETICO_IA,L2 rotura de correa húmeda de bomba de vacío.
F10-L04-0020,G16-L2-10,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,Ruido de zumbido agudo en la zona de distribución húmeda que aumenta con las rpm; el tensor automático llegó a tope por estiramiento del tejido de goma.,TALLER,aceleracion_rpm,zumbido_distribucion_humeda|tensor_a_tope,ruido_alternador,,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L2 estiramiento severo de correa sumergida.
F10-L04-0021,G16-L2-11,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,"Buenas, el mecánico abrió la tapa de válvulas de mi Tracker y encontró polvo de caucho negro por todos los ductos de aceite. El auto pierde presión al calentar.",WHATSAPP,inspeccion_culata,polvo_caucho_ductos_aceite|perdida_presion_caliente,falla_anillos_piston,,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L2 polvo de caucho en culata tapa galerías.
F10-L04-0022,G16-L2-12,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,Código P0521 referente a rendimiento del sensor de presión de aceite; en caliente la presión cae a 8 psi en ralentí debido a taponamiento del colador de succión.,TECNICO,lectura_dtc_p0521,dtc_p0521|presion_8psi_ralenti|taponamiento_colador,falla_sensor_map,P0521,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L2 P0521 por restricción física en la succión.
F10-L04-0023,G16-L2-13,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,En aceleración fuerte se siente tironeo y el testigo del motor parpadea con P0011; la correa bañada tiene grietas transversales profundas en el dorso.,TALLER,aceleracion_fuerte,dtc_p0011|grietas_profundas_dorso_correa,falla_solenoide_vvt,P0011,NO,SI,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),SINTETICO_IA,L2 fisuras en faja bañada generan desfase VVT.
F10-L04-0024,G16-L2-14,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,El auto arranca pero suena un roce áspero en el cárter inferior; se desmontó el sensor de nivel y el imán está saturado de hebras textiles de la faja de tiempo.,COTIDIANO,arranque,roce_aspero_carter|hebras_textiles_correa,ruido_caja_cambios,,NO,NO,,SINTETICO_IA,L2 hebras textiles atrapadas en cárter.
F10-L04-0025,G16-L2-15,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L2,Vehículo 1.0 turbo presenta desincronización de válvulas en prueba de dinamómetro; el lomo de la correa bañada en aceite se abrió en capas longitudinales.,TECNICO,prueba_dinamometro,desincronizacion_valvulas|correa_abierta_en_capas,desgaste_embrague,,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L2 delaminación de capas en faja húmeda.
F10-L04-0026,G16-L3-01,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,"En un Ford Focus 1.0 EcoBoost con 78,000 km se encendió el testigo de presión de aceite acompañado de pedal de freno duro como una piedra. El manómetro mecánico conectado en el puerto de filtro registra solo 6 psi en ralentí a 90°C de aceite. Al desmontar el cárter se encontró el colador de la bomba de aceite 100% obstruido por una masa compacta de filamentos y goma desprendida de la correa de distribución húmeda.",TECNICO,desarme_carter_medicion_6psi,presion_6psi_90c|colador_100_obstruido_goma|pedal_freno_duro,falla_bomba_aceite_mecanica,P0524,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L3 colador tapado por goma de correa bañada vs desgaste de bomba.
F10-L04-0027,G16-L3-02,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,Chevrolet Tracker 1.2 Turbo ingresó con ruido de taqués y DTC P0016 y P0521. Se inspeccionó con boroscopio a través del tapón de cárter observándose hebras de caucho trenzado taponando la malla de succión. La correa dentada sumergida en aceite perdió 8 dientes en la zona de tracción del cigüeñal por incompatibilidad química tras usar aceite API SP sin especificación Dexos1 Gen3.,TALLER,boroscopia_carter,dtc_p0016_p0521|hebras_caucho_malla|correa_perdio_8_dientes_dexos,falla_cadena_distribucion,P0016,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L3 degradación por aceite incorrecto con pérdida de 8 dientes.
F10-L04-0028,G16-L3-03,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,"El cliente reclama que al frenar en bajadas la dirección y el pedal se endurecen y suena la chicharra de aceite. La prueba de presión arrojó caída instantánea a 0.2 bar al detenerse. Al retirar la tapa de balancines se constató que la correa dentada sumergida está cuarteada, delaminada y ensanchada de 16.0 mm a 18.5 mm, frotando contra las guías plásticas.",TALLER,inspeccion_balancines_medicion,caida_0_2bar_ralenti|correa_ensanchada_18_5mm|delaminada,falla_servofreno_vacio,,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L3 ensanchamiento métrico a 18.5 mm y caída a 0.2 bar.
F10-L04-0029,G16-L3-04,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,"Motor 1.0 Dragon 3 cilindros con DTC P0014 y P0524. En frío la presión de aceite marca 38 psi pero al llegar a temperatura de operación cae abruptamente a 7 psi. Se desmontó la bomba de aceite encontrando virutas de goma de la correa sumergida bloqueando la válvula de descarga y la malla de captación, impidiendo la correcta modulación de los variadores de levas.",TECNICO,prueba_presion_frio_vs_caliente,dtc_p0014_p0524|presion_frio_38_cae_7psi_caliente|virutas_goma_valvula_alivio,falla_solenoide_vvt,P0524,NO,SI,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),SINTETICO_IA,L3 viruta de goma bloquea lubricación de VVT.
F10-L04-0030,G16-L3-05,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,"Hola maestro, tengo un Onix Turbo 1.0. Se le prendió el foquito del aceite en un semáforo y se puso duro el freno. En el taller le sacaron el cárter y estaba lleno de pelusas negras de la faja bañada en aceite que taparon la bomba. La faja estaba casi partida en dos pedazos.",WHATSAPP,desarme_taller_onix,foco_aceite_semáforo|freno_duro|pelusas_negras_faja_carter,falla_bomba_gasolina,,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L3 relato WhatsApp de cárter con pelusas de faja húmeda.
F10-L04-0031,G16-L3-06,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,"Falla catastrófica de sincronización en Ford EcoSport 1.0. Al dar arranque el motor gira liviano a 450 rpm sin compresión en ningún cilindro. La correa bañada en aceite se desgranó por completo en la polea del cigüeñal por desprendimiento del recubrimiento de poliamida, provocando doblado de las 12 válvulas de culata.",TALLER,inspeccion_distribucion_culata,giro_450rpm_sin_compresion|correa_desgranada|12_valvulas_dobladas,falla_motor_arranque,,NO,SI,Perdida de compresion en cilindro por valvulas pisadas o anillos desgastados,SINTETICO_IA,L3 desprendimiento de poliamida causa daño valvular total.
F10-L04-0032,G16-L3-07,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,Monitoreo con manómetro digital de presión de aceite revela oscilaciones erráticas entre 10 y 25 psi a 3000 rpm con DTC P0521. Al retirar el filtro de aceite spin-on se encontró el elemento filtrante de papel colapsado y recubierto de una pasta negra pegajosa de caucho disuelto proveniente de la correa húmeda de distribución.,TECNICO,inspeccion_filtro_spin_on,dtc_p0521|filtro_papel_colapsado_pasta_caucho|presion_oscilante,falla_filtro_aceite_defectuoso,P0521,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L3 colapso de filtro por pasta de caucho de correa.
F10-L04-0033,G16-L3-08,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,Mi carro Ford EcoBoost 1.0 prendio la aceitera y en el escaner salio P0524. Desarmaron abajo y el chupador de la bomba de aceite estaba tapado de viruta de jebe negro de la correa que trabaja mojada en aceite. La correa estaba toda rajada a punto de cortarse.,ERROR_ORTOGRAFICO,desarme_carter,dtc_p0524|chupador_tapado_viruta_jebe|correa_mojada_rajada,falla_sensor_aceite,P0524,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L3 P0524 con chupador tapado de jebe con ortografía informal.
F10-L04-0034,G16-L3-09,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,"Inspección metrológica de correa bañada en aceite tras 85,000 km: tensión residual por debajo de 80 N (especificación 150-190 N) y delaminación de capas en el cordón de aramida. El espesor total aumentó de 3.2 mm a 4.1 mm por absorción de hidrocarburos aromáticos del aceite degradado.",TECNICO,metrologia_laboratorio,tension_80n_baja|delaminacion_aramida|espesor_aumento_4_1mm,falla_tensor_mecanico,,NO,NO,,SINTETICO_IA,L3 metrología de laboratorio: aramida delaminada y aumento a 4.1 mm.
F10-L04-0035,G16-L3-10,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,Pérdida súbita de vacío en el servofreno con pedal rígido en un Chevrolet Onix 1.0 Turbo. La bomba de vacío mecánica es accionada por el extremo del árbol de levas; el tamiz de entrada de aceite de la bomba se taponó con residuos de la correa húmeda provocando agarrotamiento de las paletas y rotura del acople.,TALLER,inspeccion_bomba_vacio,tamiz_bomba_vacio_taponado_residuos|paletas_agarrotadas|freno_rigido,falla_cilindro_maestro_freno,,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L3 tamiz de bomba de vacío tapado por residuos de correa.
F10-L04-0036,G16-L3-11,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,"Buenas tardes, en la agencia me dijeron que mi Tracker 2021 tiene código P0016 y P0524. No es problema de cadena porque este motor usa faja bañada en aceite; se deshizo por usar aceite genérico y los pedazos taparon el colador de la bomba de aceite.",WHATSAPP,diagnostico_concesionario,dtc_p0016_p0524|faja_banada_aceite_deshecha|colador_tapado,cadena_estirada,P0016,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L3 código P0016 y P0524 por faja húmeda vs cadena tradicional.
F10-L04-0037,G16-L3-12,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,Oscilograma de correlación CKP-CMP en motor 1.0 turbo muestra retraso progresivo del árbol de admisión de hasta 14 grados al acelerar a 2500 rpm. Al verificar la correa bañada en aceite se detectó que el alma de fibra de vidrio se estiró un 3.8% y los dientes presentan cizallamiento en su base.,TECNICO,oscilograma_ckp_cmp,retraso_14_grados_ckp_cmp|estiramiento_3_8_porciento|dientes_cizallados,falla_variador_vvt,P0016,NO,SI,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),SINTETICO_IA,L3 estiramiento de fibra de vidrio 3.8% con cizallamiento.
F10-L04-0038,G16-L3-13,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,El vehículo ingresó con aviso de 'Presión de aceite insuficiente - Detenga el motor'. El sensor de presión conmutó a masa a 950 rpm caliente. Se desmontó el conjunto de cárter y tapa frontal extrayéndose 80 gramos de lodo gomoso negro del chupador. Tras sustituir el kit de correa bañada y limpiar cárter la presión subió a 28 psi.,TALLER,limpieza_carter_kit_nuevo,80g_lodo_gomoso_chupador|presion_recupera_28psi_post_kit,falla_cojinetes_bancada,P0524,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L3 extracción de 80g de lodo gomoso confirma correa bañada.
F10-L04-0039,G16-L3-14,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,Inspección endoscópica por el orificio del tapón de llenado de aceite en motor Ford Dragon muestra desprendimiento del tejido de poliamida exterior de la faja húmeda con hilos colgando hacia los engranajes. La presión de aceite se mantiene en 18 psi marginal pero se corre riesgo inminente de traba del colador.,TECNICO,endoscopia_tapon_llenado,tejido_poliamida_colgando|faja_humeda_deshilachada|presion_18psi,falla_alternador,,NO,NO,,SINTETICO_IA,L3 endoscopía directa detecta desprendimiento de poliamida.
F10-L04-0040,G16-L3-15,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),MOTOR,L3,Al acelerar en pendiente el motor pierde el punto de encendido con explosiones en admisión y DTC P0016. La correa sumergida en aceite saltó dos dientes debido a que la grasa densa formada por partículas de caucho atascó el pistón del tensor hidráulico dejándolo sin amortiguación.,TALLER,pendiente_aceleracion,dtc_p0016|salto_2_dientes|tensor_hidraulico_atascado_caucho,falla_bobinas,P0016,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L3 tensor hidráulico atascado por masa de caucho.
F10-L04-0041,G17-L1-01,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L1,El carro se apaga de la nada mientras voy manejando y no quiere prender.,COTIDIANO,marcha,apagado_repentino_no_enciende,,,SI,NO,,SINTETICO_IA,L1 corte repentino de motor.
F10-L04-0042,G17-L1-02,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L1,"Hola, al abrir el contacto no suena el zumbido de la bomba de gasolina atrás.",WHATSAPP,contacto_abierto,sin_zumbido_bomba_trasera,,,SI,NO,,SINTETICO_IA,L1 bomba inaudible al dar contacto.
F10-L04-0043,G17-L1-03,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L1,El motor se corta de golpe como si cerrara la llave y a los 20 minutos arranca.,COTIDIANO,corte_y_espera,corte_subito|arranca_post_20min,,,SI,NO,,SINTETICO_IA,L1 comportamiento térmico intermitente.
F10-L04-0044,G17-L1-04,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L1,Tengo chispa en las bujías pero no llega nada de combustible a la rampa.,TALLER,comprobacion_taller,chispa_ok|sin_combustible_rampa,,,SI,NO,,SINTETICO_IA,L1 ausencia de combustible con chispa OK.
F10-L04-0045,G17-L1-05,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L1,Aparece un código de pérdida de comunicación con el módulo de combustible.,TECNICO,diagnostico,perdida_comunicacion_modulo_combustible,,,SI,NO,,SINTETICO_IA,L1 comunicación perdida con módulo.
F10-L04-0046,G17-L1-06,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L1,El auto tironea en alta y huele a caliente cerca del tanque de gasolina.,COTIDIANO,alta_velocidad,tironeo_alta|calor_tanque,,,SI,NO,,SINTETICO_IA,L1 módulo recalentando sobre el tanque.
F10-L04-0047,G17-L1-07,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L1,Se apaga en marcha pero le meto 12 voltios directo a la bomba y sí gira.,TALLER,prueba_directa,bomba_gira_con_12v|apagado_en_marcha,,,SI,NO,,SINTETICO_IA,L1 bomba funciona directa pero no por línea.
F10-L04-0048,G17-L1-08,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L1,Mi camioneta se para de golpe en carretera y no llega corriente a la pila de gasolina.,ERROR_ORTOGRAFICO,carretera,camioneta_se_para|sin_corriente_pila,,,SI,NO,,SINTETICO_IA,L1 corte de corriente a bomba con ortografía informal.
F10-L04-0049,G17-L1-09,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L1,"Buenas, cambié la bomba de gasolina dos veces y sigue cortándose la corriente.",WHATSAPP,post_cambio_bomba,bomba_nueva_sigue_cortando,,,SI,NO,,SINTETICO_IA,L1 falla persiste tras cambiar bomba.
F10-L04-0050,G17-L1-10,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L1,Interrupción abrupta de la señal PWM de modulación hacia la electrobomba de baja.,TECNICO,monitoreo_pwm,interrupcion_pwm_electrobomba,,,SI,NO,,SINTETICO_IA,L1 técnico de corte PWM.
F10-L04-0051,G17-L2-01,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L2,"En una Chevrolet Silverado el motor se apaga súbitamente tras 30 minutos de marcha continua; se probó la bomba con 12V directos y funciona perfecta, pero el módulo FSCM ubicado en el chasis está hirviendo.",COTIDIANO,marcha_30min,apagado_30min|bomba_ok_12v|modulo_fscm_hirviendo,falla_bomba_combustible,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L2 FSCM sobrecalentado con bomba sana vs bomba quemada.
F10-L04-0052,G17-L2-02,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L2,Código U0109 de pérdida de comunicación con el Fuel Pump Control Module en Ford F-150; el motor gira pero no hay presión de combustible en la rampa de inyección.,TECNICO,diagnostico_u0109,dtc_u0109|motor_gira_sin_arranque|sin_presion_combustible,falla_sensor_ckp,U0109,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L2 código U0109 de bus CAN vs bomba quemada.
F10-L04-0053,G17-L2-03,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L2,"Al dar contacto no llega voltaje a la bomba de gasolina; el relé principal activa normal y los fusibles están intactos, pero el conector del módulo PEM presenta sulfato y corrosión severa en los pines de tierra.",TALLER,inspeccion_conector_pem,sin_voltaje_bomba|rele_ok_fusibles_ok|conector_pem_sulfatado,falla_rele_combustible,,NO,NO,,SINTETICO_IA,L2 sulfato en módulo PEM con relés conformes.
F10-L04-0054,G17-L2-04,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L2,"Hola maestro, tengo un Ford Fusion. El carro se muere en marcha y prende Check Engine con código P069E. Apago el auto 15 minutos y vuelve a prender como si nada.",WHATSAPP,marcha_intermitente,dtc_p069e|se_muere_en_marcha|prende_a_los_15min,falla_bobinas,P069E,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L2 código P069E con corte térmico intermitente.
F10-L04-0055,G17-L2-05,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L2,DTC P025A referente a circuito abierto de control del módulo de bomba; el escáner no logra activar la prueba de actuadores de la bomba de combustible.,TECNICO,prueba_actuadores,dtc_p025a|sin_activacion_prueba_actuadores,falla_inyectores,P025A,NO,NO,,SINTETICO_IA,L2 circuito abierto de control P025A.
F10-L04-0056,G17-L2-06,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L2,En autopista a velocidad constante el vehículo pega tirones violentos por caída de presión de combustible a 1.2 bar; la bomba es nueva y la presión se normaliza golpeando suavemente el módulo FSCM.,TALLER,autopista_tirones,tirones_caida_1_2bar|presion_normaliza_golpe_fscm,falla_filtro_combustible,,NO,SI,Inyectores sucios o filtro de combustible obstruido,SINTETICO_IA,L2 falso contacto en FSCM sensible a vibración.
F10-L04-0057,G17-L2-07,Falla en modulo de bomba de gasolina FSCM / PEM (Ford / Chevrolet),MOTOR,L2,El auto arranca en frío pero tras calentar se apaga de golpe; el escáner reporta DTC P0087 por baja presión de riel pero la bomba mecánica del tanque funciona con puente eléctrico directo.,COTIDIANO,apagado_caliente,dtc_p0087|apaga_caliente|bomba_funciona_con_puente,falla_bomba_mecanica_tanque,P0087,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L2 P0087 con bomba operativa bajo puente directo.
