id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones
F10-L06-0014,G27-L2-04,Desgaste de pastillas y zapatas de freno,FRENOS,L2,"Hola maestro, cuando freno suena como lija gruesa raspando latón en las ruedas de adelante; el pedal no se hunde y tiene buen tacto firme.",WHATSAPP,frenado_urbano,sonido_lija_gruesa_raspado|pedal_firme,pedal_esponjoso,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L2 fricción agotada con pedal firme descarta aire.
F10-L06-0015,G27-L2-05,Desgaste de pastillas y zapatas de freno,FRENOS,L2,Aviso en tablero de desgaste de frenos en BMW Serie 3; el sensor de contacto del caliper delantero rozó contra el disco cerrando el circuito a masa.,TECNICO,contacto_encendido,aviso_desgaste_frenos|sensor_contacto_cerrado,falla_modulo_abs,,NO,NO,,SINTETICO_IA,L2 sensor de desgaste electrónico OEM.
F10-L06-0016,G27-L2-06,Desgaste de pastillas y zapatas de freno,FRENOS,L2,Al pisar el freno a 60 km/h se escucha rechinido agudo continuo; al soltar el freno el ruido desaparece y la trayectoria del vehículo se mantiene derecha.,COTIDIANO,frenado_60kmh,rechinido_continuo_frenar,desviacion_direccion,,NO,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado),SINTETICO_IA,L2 rechinido sin desvío descarta mordaza trabada.
F10-L06-0017,G27-L2-07,Desgaste de pastillas y zapatas de freno,FRENOS,L2,Pastillas traseras cristalizadas tras bajar pendiente prolongada; al frenar emiten silbido sordo y la distancia de frenado aumentó notablemente.,TALLER,post_pendiente,pastillas_cristalizadas|silbido_sordo|mayor_distancia_frenado,falla_servofreno,,NO,SI,Falla en servofreno (booster) o linea de vacio,SINTETICO_IA,L2 cristalización térmica de ferodo.
F10-L06-0018,G27-L2-08,Desgaste de pastillas y zapatas de freno,FRENOS,L2,Mi camioneta ase un chillido insoportable en las 4 ruedas al frenar y las llantas de adelante tan llenas de tizne negro.,ERROR_ORTOGRAFICO,frenado,chillido_4_ruedas|tizne_negro_aros,falla_abs,,NO,NO,,SINTETICO_IA,L2 chillido y hollín con ortografía informal.
F10-L06-0019,G27-L2-09,Desgaste de pastillas y zapatas de freno,FRENOS,L2,"Buenas, me cambiaron líquido de frenos pero sigue sonando un chillido seco al parar en semáforos. Las pastillas tienen ya 45,000 kilómetros sin cambio.",WHATSAPP,detencion_semaforo,chillido_seco_parar|pastillas_45000km,aire_circuito,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,"L2 45,000 km sin cambio de pastillas descarta hidráulica."
F10-L06-0020,G27-L2-10,Desgaste de pastillas y zapatas de freno,FRENOS,L2,Inspección de zapatas en freno de tambor: espesor de material de fricción en 1.0 mm (límite de servicio 1.5 mm) con surcos concéntricos en el forro.,TECNICO,inspeccion_tambor,espesor_zapata_1_0mm|surcos_forro,fuga_bombin,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L2 medición de zapata a 1.0 mm sin fuga de bombín.
F10-L06-0021,G27-L2-11,Desgaste de pastillas y zapatas de freno,FRENOS,L2,Chirrido estridente al frenar a muy baja velocidad antes de detenerse por completo; el nivel de líquido de frenos en el depósito bajó por compensación de desgaste.,COTIDIANO,baja_velocidad,chirrido_estridente_baja_velocidad|nivel_liquido_bajo_desgaste,fuga_liquido,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L2 descenso normal de nivel por desgaste de pastillas.
F10-L06-0022,G27-L2-12,Desgaste de pastillas y zapatas de freno,FRENOS,L2,El freno emite chasquido metálico al aplicar marcha atrás tras frenar hacia adelante; holgura excesiva de las pastillas en las guías del portacaliper.,TALLER,cambio_sentido_frenado,chasquido_metalico_marcha_atras|holgura_pastillas_guias,falla_rotulas,,NO,NO,,SINTETICO_IA,L2 holgura en clips de pastilla por desgaste.
F10-L06-0023,G27-L2-13,Desgaste de pastillas y zapatas de freno,FRENOS,L2,Inspección visual muestra pastillas delanteras al 10% de vida útil rozando la lengüeta metálica elástica de advertencia sobre la pista del disco.,TECNICO,inspeccion_elevador,pastillas_10_porciento|lengueta_rozando_pista,desgaste_irregular,,NO,NO,,SINTETICO_IA,L2 lengüeta acústica rozando al 10% de vida.
F10-L06-0024,G27-L2-14,Desgaste de pastillas y zapatas de freno,FRENOS,L2,Ruido de raspón seco en el eje trasero al frenar fuerte cargado; el tambor presenta polvo acumulado y zapatas con desgaste disparejo superior e inferior.,COTIDIANO,frenado_carga,raspon_seco_trasero|zapatas_desgaste_disparejo,falla_cojinetes,,NO,NO,,SINTETICO_IA,L2 desgaste asimétrico de zapatas por autoajuste trabado.
F10-L06-0025,G27-L2-15,Desgaste de pastillas y zapatas de freno,FRENOS,L2,Sonido chirriante metálico agudo en rueda delantera derecha; no hay pulsación en el pedal de freno y los calipers deslizan libremente en sus pasadores.,TALLER,prueba_ruta,sonido_chirriante_rueda_derecha,pulsacion_pedal|caliper_agarrotado,,NO,SI,Discos de freno alabeados o desgastados,SINTETICO_IA,L2 chirrido sin pulsación descarta alabeo.
F10-L06-0026,G27-L3-01,Desgaste de pastillas y zapatas de freno,FRENOS,L3,"Vehículo ingresa por chirrido estridente al frenar a velocidades urbanas. Se desmontan ruedas delanteras constatándose que las pastillas exteriores tienen 2.0 mm y las interiores 1.2 mm (límite OEM 3.0 mm). La chapa de aviso acústico está en contacto permanente con el borde exterior del disco de freno provocando el chillido, mientras que el disco mantiene espesor nominal de 24.2 mm sin rebaba excesiva.",TALLER,desarme_eje_delantero,chirrido_estridente_urbano|pastillas_1_2mm|chapa_aviso_contacto|disco_nominal_24_2mm,falla_discos_alabeados,,NO,SI,Discos de freno alabeados o desgastados,SINTETICO_IA,L3 medición con micrómetro de pastillas a 1.2 mm y disco nominal OK.
F10-L06-0027,G27-L3-02,Desgaste de pastillas y zapatas de freno,FRENOS,L3,"Conductor reporta ruido áspero de amoladora al frenar en bajadas pronunciadas. En la inspección se verificó que la pastilla interior de la rueda delantera izquierda consumió el 100% del compuesto de fricción, trabajando el plato metálico de respaldo directamente contra el rotor. El líquido de frenos está en nivel correcto y el pedal mantiene presión hidráulica constante sin hundimiento.",TECNICO,inspeccion_desgaste_total,ruido_amoladora_bajada|soporte_metalico_contra_rotor|liquido_ok_pedal_firme,falla_bomba_frenos,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L3 plato de respaldo metálico rozando disco con hidráulica firme.
F10-L06-0028,G27-L3-03,Desgaste de pastillas y zapatas de freno,FRENOS,L3,"Medición de espesor de forros en frenos traseros de tambor: zapatas primarias en 1.1 mm y secundarias en 0.8 mm (mínimo de seguridad 1.6 mm), con remaches rozando el tambor y produciendo surcos de 0.4 mm. El cilindro de rueda bombín no presenta fuga de líquido y el mecanismo autoajustador de trinquete llegó al final de su recorrido dentado.",TECNICO,metrologia_tambor_trasero,zapatas_0_8mm_remaches_rozando|surcos_tambor_0_4mm|bombin_seco|autoajustador_tope,fuga_bombin_frenos,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L3 zapatas a 0.8 mm rozando remache con bombines secos.
F10-L06-0029,G27-L3-04,Desgaste de pastillas y zapatas de freno,FRENOS,L3,Testigo luminoso ámbar de desgaste de pastillas encendido fijo en Audi A4. La lectura con escáner no arroja fallas en módulo ABS pero el sensor resistivo del lado izquierdo se cortó al hacer masa con el disco tras llegar al 15% de espesor residual (2.2 mm). Los pernos guía flotantes se encuentran perfectamente lubricados con grasa de silicona.,TECNICO,diagnostico_sensor_desgaste_oem,testigo_desgaste_ambar|sensor_cortado_2_2mm|pernos_guia_ok,falla_sensor_abs,,NO,SI,Falla en sensor de velocidad de rueda ABS,SINTETICO_IA,L3 sensor resistivo cortado descarta falla en sensores ABS.
F10-L06-0030,G27-L3-05,Desgaste de pastillas y zapatas de freno,FRENOS,L3,"Hola maestro, en mi Yaris suena un silbido bien feo al frenar despacio en el tráfico. Le revisaron el espesor de las pastillas y tienen menos de 2 milímetros, casi en el fierro. Al frenar no tiembla el timón para nada y el pedal no se va al fondo, solo es el chillido feo.",WHATSAPP,frenado_trafico_yaris,silbido_feo_frenar_despacio|pastillas_menos_2mm|timon_no_tiembla|pedal_firme,discos_alabeados,,NO,SI,Discos de freno alabeados o desgastados,SINTETICO_IA,L3 relato WhatsApp de pastillas a 2 mm sin vibración de timón.
F10-L06-0031,G27-L3-06,Desgaste de pastillas y zapatas de freno,FRENOS,L3,Prueba en frenómetro de rodillos arroja fuerza de frenado deficiente en eje trasero con desequilibrio del 8% aceptable pero eficacia total en 42% (mínimo legal 50%). Al desmontar tambores traseros se evidencia cristalización severa del material de fricción de zapatas con textura vidriosa y polvo negro apelmazado por sobrecalentamiento.,TECNICO,frenometro_rodillos_42_porciento,eficacia_42_porciento_baja|cristalizacion_vidriosa_zapatas|polvo_apelmazado,falla_repartidor_frenado,,NO,NO,,SINTETICO_IA,L3 frenómetro con 42% de eficacia por zapatas cristalizadas.
F10-L06-0032,G27-L3-07,Desgaste de pastillas y zapatas de freno,FRENOS,L3,Al descender de la sierra se percibe pérdida progresiva de mordida de freno (fade térmico) con olor penetrante a material de fricción carbonizado. Al enfriarse el vehículo a temperatura ambiente el pedal recupera firmeza pero las pastillas emiten un chillido constante debido a la alteración química de la resina fenólica del compuesto cerámico.,TALLER,post_descenso_sierra,perdida_mordida_fade|olor_ferodo_carbonizado|chillido_post_enfriamiento,falla_liquido_ebullicion,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L3 fade térmico con daño de resina fenólica en pastillas.
F10-L06-0033,G27-L3-08,Desgaste de pastillas y zapatas de freno,FRENOS,L3,Mi carro ase un rechinido como fierro viejo cuando piso el freno despacito. El mecanico le midio las pastillas delanteras y le quedan 1.5 milimetros de espesor. El disco esta planito y no tiembla nada al frenar en autopista.,ERROR_ORTOGRAFICO,frenado_despacio,rechinido_fierro_viejo|pastillas_1_5mm|disco_plano_sin_temblor,discos_alabeados,,NO,SI,Discos de freno alabeados o desgastados,SINTETICO_IA,L3 pastillas a 1.5 mm con disco plano sin temblor con ortografía informal.
F10-L06-0034,G27-L3-09,Desgaste de pastillas y zapatas de freno,FRENOS,L3,"Inspección de zapatas de freno de estacionamiento integradas en campana interior de disco ventilado (Drum-in-Hat): forro desgastado a 0.5 mm en el extremo inferior, provocando que la leva expansora gire a 85 grados sin lograr retención en pendiente del 18%. El cable de acero mantiene tensión y recorrido nominal.",TECNICO,inspeccion_drum_in_hat,forro_0_5mm_drum_in_hat|leva_85_grados_sin_retencion|cable_tension_ok,falla_cable_freno_mano,,NO,NO,,SINTETICO_IA,L3 desgaste de zapatas drum-in-hat con cable OK.
F10-L06-0035,G27-L3-10,Desgaste de pastillas y zapatas de freno,FRENOS,L3,"Buenas tardes, cuando freno suave en mi Corolla suena un silbido chillón en la rueda derecha. El mecánico sacó la rueda y me mostró que la chapita de fierro que avisa el desgaste ya estaba pegada al disco raspando la orilla, pero el disco todavía tiene buen grosor.",WHATSAPP,inspeccion_taller_corolla,silbido_chillon_frenar_suave|chapita_aviso_rozando_disco|disco_buen_grosor,caliper_pegado,,NO,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado),SINTETICO_IA,L3 chapa indicadora rozando disco en buen estado.
F10-L06-0036,G27-L3-11,Desgaste de pastillas y zapatas de freno,FRENOS,L3,"Inspección micrométrica en 4 puntos de pastillas delanteras: espesores de 2.1 mm, 2.0 mm, 1.9 mm y 2.1 mm demostrando desgaste homogéneo perfecto. El testigo acústico de acero inoxidable genera contacto a los 2.0 mm con la cara periférica del disco generando frecuencia de resonancia de 2.8 kHz en frenado a 30 km/h.",TECNICO,analisis_acustico_frecuencia,espesor_homogeneo_2_0mm|resonancia_2_8khz|contacto_testigo_acero,desgaste_irregular,,NO,NO,,SINTETICO_IA,L3 desgaste parejo a 2.0 mm con resonancia acústica de aviso.
F10-L06-0037,G27-L3-12,Desgaste de pastillas y zapatas de freno,FRENOS,L3,Frenado esponjoso inicial con necesidad de mayor recorrido de pedal en vehículo con frenos traseros de tambor. Se verificó que la distancia entre zapata y tambor excede los 1.8 mm (especificación 0.4 a 0.6 mm) debido a desgaste del forro a 1.2 mm y trinquete regulador trabado por suciedad de polvillo seco.,TALLER,ajuste_tambores_traseros,distancia_zapata_tambor_1_8mm|forro_1_2mm|trinquete_trabado_polvillo,aire_circuito_frenos,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L3 holgura de 1.8 mm por desgaste y trinquete sucio simula pedal largo.
F10-L06-0038,G27-L3-13,Desgaste de pastillas y zapatas de freno,FRENOS,L3,"Desgaste acelerado de pastillas semi-metálicas a los 12,000 km por uso en servicio urbano severo. El material residual mide 2.5 mm y presenta fisuras superficiales por choque térmico pero los calipers no presentan agarrotamiento y retraen libremente al aplicar 10 Nm de fuerza con el compresor de pistones.",TECNICO,inspeccion_retraccion_caliper,pastillas_2_5mm_12000km|fisuras_termicas|caliper_retrae_libremente_10nm,falla_caliper_pegado,,NO,SI,Caliper de freno trabado o mordaza pegada (piston agarrotado),SINTETICO_IA,L3 pistón retrae con 10 Nm descartando cáliper agarrotado.
F10-L06-0039,G27-L3-14,Desgaste de pastillas y zapatas de freno,FRENOS,L3,"El cliente reclama que al frenar fuerte se escucha raspado áspero y huele a quemado adelante. Se constató que la pastilla interior derecha perdió completamente la lámina de forro por desprendimiento del adhesivo de vulcanizado, quedando el metal desnudo rayando el disco con surcos de 0.8 mm de profundidad.",TALLER,desprendimiento_forro_vulcanizado,desprendimiento_forro_adhesivo|metal_desnudo_surcos_0_8mm|raspado_aspero,falla_caliper,,NO,NO,,SINTETICO_IA,L3 desprendimiento de lámina de forro vulcanizada.
F10-L06-0040,G27-L3-15,Desgaste de pastillas y zapatas de freno,FRENOS,L3,"Evaluación de pastillas cerámicas tras 35,000 km: espesor en 2.8 mm cercano a la ranura de desahogo de gases (ranura casi borrada). El disco no presenta alabeo lateral medido con reloj comparador (salto en 0.02 mm) pero el coeficiente de frenada cayó 25% exigiendo mayor presión sobre el pedal.",TECNICO,inspeccion_ranura_desahogo,ranura_desahogo_borrada_2_8mm|salto_disco_0_02mm_ok|coeficiente_frenada_bajo,discos_alabeados,,NO,SI,Discos de freno alabeados o desgastados,SINTETICO_IA,L3 ranura borrada y salto lateral 0.02 mm descarta alabeo.
F10-L06-0041,G28-L1-01,Discos de freno alabeados o desgastados,FRENOS,L1,El volante me vibra bastante fuerte únicamente cuando piso el pedal del freno a velocidad.,COTIDIANO,frenado_velocidad,vibracion_volante_al_frenar,,,SI,NO,,SINTETICO_IA,L1 vibración de timón exclusiva al frenar.
F10-L06-0042,G28-L1-02,Discos de freno alabeados o desgastados,FRENOS,L1,"Hola, siento como un zapateo o pulsaciones en el pedal del freno al frenar en bajada.",WHATSAPP,bajada,pulsacion_pedal_freno,,,SI,NO,,SINTETICO_IA,L1 zapateo de pedal al frenar.
F10-L06-0043,G28-L1-03,Discos de freno alabeados o desgastados,FRENOS,L1,Al pasar la mano por el disco de freno se siente una ceja o borde muy levantado.,COTIDIANO,inspeccion_tactil,ceja_borde_disco_pronunciado,,,SI,NO,,SINTETICO_IA,L1 rebaba pronunciada por desgaste de disco.
F10-L06-0044,G28-L1-04,Discos de freno alabeados o desgastados,FRENOS,L1,El carro tiembla entero al frenar fuerte de 100 a 60 km/h en la carretera.,TALLER,frenada_carretera,temblor_general_frenar_100kmh,,,SI,NO,,SINTETICO_IA,L1 vibración de carrocería en desaceleración.
F10-L06-0045,G28-L1-05,Discos de freno alabeados o desgastados,FRENOS,L1,Variación cíclica del par de frenado y pulsación hidráulica en línea delantera.,TECNICO,desaceleracion,variacion_par_frenado|pulsacion_hidraulica,,,SI,NO,,SINTETICO_IA,L1 reporte técnico de DTV.
F10-L06-0046,G28-L1-06,Discos de freno alabeados o desgastados,FRENOS,L1,Siento que el freno frena a tirones como si agarrara y soltara rápidamente.,COTIDIANO,frenado_intermedio,frenado_a_tirones_intermitente,,,SI,NO,,SINTETICO_IA,L1 frenado ondulante.
F10-L06-0047,G28-L1-07,Discos de freno alabeados o desgastados,FRENOS,L1,Los discos de freno se ven con manchas azules y violetas por todos lados.,COTIDIANO,inspeccion_visual,manchas_azules_violetas_disco,,,SI,NO,,SINTETICO_IA,L1 manchas térmicas de cementita en disco.
F10-L06-0048,G28-L1-08,Discos de freno alabeados o desgastados,FRENOS,L1,Mi timon vibra feo cuando freno en pista rapida pero si no freno anda lisito.,ERROR_ORTOGRAFICO,frenado_autopista,timon_vibra_al_frenar|lisito_sin_freno,,,SI,NO,,SINTETICO_IA,L1 vibración exclusiva con ortografía informal.
F10-L06-0049,G28-L1-09,Discos de freno alabeados o desgastados,FRENOS,L1,"Buenas, cambié pastillas nuevas y ahora el pedal patea hacia arriba al frenar.",WHATSAPP,post_cambio_pastillas,pedal_patea_post_pastillas_nuevas,,,SI,NO,,SINTETICO_IA,L1 pulsación evidenciada tras pastillas planas.
F10-L06-0050,G28-L1-10,Discos de freno alabeados o desgastados,FRENOS,L1,Desviación lateral de superficie de fricción del rotor fuera de especificación de taller.,TECNICO,inspeccion,desviacion_lateral_rotor_fuera_rango,,,SI,NO,,SINTETICO_IA,L1 reporte técnico de runout excesivo.
F10-L06-0051,G28-L2-01,Discos de freno alabeados o desgastados,FRENOS,L2,Vibración severa en el volante al frenar entre 80 y 110 km/h; al soltar el freno el auto rueda suavemente a 100 km/h sin vibración alguna en la dirección.,COTIDIANO,frenado_80_110kmh,vibracion_volante_al_frenar|suave_sin_frenar,llantas_desbalanceadas,,NO,SI,Llantas desbalanceadas o desalineadas,SINTETICO_IA,L2 vibración exclusiva al frenar descarta balanceo de ruedas.
F10-L06-0052,G28-L2-02,Discos de freno alabeados o desgastados,FRENOS,L2,El pedal de freno late con pulsaciones rítmicas al detenerse en bajadas; los discos delanteros presentan rebaba perimetral de 2 mm y surcos profundos.,TALLER,frenada_bajada,pulsaciones_ritmicas_pedal|rebaba_disco_2mm|surcos,falla_pastillas_freno,,NO,SI,Desgaste de pastillas y zapatas de freno,SINTETICO_IA,L2 pulsación y rebaba severa en discos.
F10-L06-0053,G28-L2-03,Discos de freno alabeados o desgastados,FRENOS,L2,Alabeo en disco ventilado delantero tras pasar por charco de agua con frenos calientes; el reloj palpador acusa deformación térmica visible al girar la maza.,TECNICO,choque_termico_charco,deformacion_termica_charco|alabeo_girar_maza,falla_rodamiento,,NO,NO,,SINTETICO_IA,L2 choque térmico por enfriamiento brusco.
F10-L06-0054,G28-L2-04,Discos de freno alabeados o desgastados,FRENOS,L2,"Hola, cuando voy a 90 km/h y toco apenas el freno el timón tironea de lado a lado; si acelero a 120 km/h sin pisar freno el timón está quietecito.",WHATSAPP,frenado_90kmh,timon_tironea_al_tocar_freno|quieto_a_120kmh_sin_freno,desalineacion_ruedas,,NO,SI,Llantas desbalanceadas o desalineadas,SINTETICO_IA,L2 volante tiembla solo con freno descarta alineación.
F10-L06-0055,G28-L2-05,Discos de freno alabeados o desgastados,FRENOS,L2,Medición de espesor de disco con micrómetro exterior marca 19.4 mm; el grabado mínimo del fabricante (Min TH) especifica 20.0 mm de descarte.,TECNICO,metrologia_disco_micrometro,espesor_19_4mm_bajo_min_th_20mm,falla_caliper,,NO,NO,,SINTETICO_IA,L2 disco por debajo del espesor mínimo de seguridad.
F10-L06-0056,G28-L2-06,Discos de freno alabeados o desgastados,FRENOS,L2,Frenada ondulante a baja velocidad antes de llegar a cero; el auto frena por impulsos cíclicos sincronizados con el giro de la rueda delantera derecha.,COTIDIANO,detencion_cero,frenada_ondulante_impulsos_ciclicos,falla_sensor_abs,,NO,SI,Falla en sensor de velocidad de rueda ABS,SINTETICO_IA,L2 variación de espesor de disco genera frenada a tirones.
F10-L06-0057,G28-L2-07,Discos de freno alabeados o desgastados,FRENOS,L2,Discos de freno con puntos duros de cementita azulada por sobrecalentamiento; la pastilla no muerde uniforme provocando trepidación en el pedal.,TALLER,frenada_severa,puntos_cemento_azulada|trepidacion_pedal,pastillas_vidriadas,,NO,SI,Desgaste de pastillas y zapatas de freno,SINTETICO_IA,L2 manchas de cementita en pista de fricción.
F10-L06-0058,G28-L2-08,Discos de freno alabeados o desgastados,FRENOS,L2,Mi carro tironea el pedal del freno como si pataleara al frenar de 80 a 40 km/h en la panamericana. Si no piso el freno rueda sedita sin vibradera.,ERROR_ORTOGRAFICO,frenada_panamericana,pedal_patalea_frenar_80_40|rueda_sedita_sin_freno,llantas_desbalanceadas,,NO,SI,Llantas desbalanceadas o desalineadas,SINTETICO_IA,L2 pataleo en pedal exclusivo con freno con ortografía informal.
F10-L06-0059,G28-L2-09,Discos de freno alabeados o desgastados,FRENOS,L2,"Buenas maestro, le cambiaron las pastillas a mi auto y ahora vibra el volante al frenar. En el taller me dicen que los discos están pandeados y debieron rectificarlos.",WHATSAPP,post_cambio_sin_rectificar,vibra_volante_frenar|discos_pandeados_sin_rectificar,pastillas_defectuosas,,NO,SI,Desgaste de pastillas y zapatas de freno,SINTETICO_IA,L2 pastilla plana sobre disco alabeado delata vibración.
F10-L06-0060,G28-L2-10,Discos de freno alabeados o desgastados,FRENOS,L2,Reloj comparador colocado en la maza delantera izquierda registra alabeo lateral de 0.12 mm (tolerancia máxima OEM 0.05 mm); maza de rueda sin descentramiento.,TECNICO,medicion_reloj_comparador,alabeo_0_12mm_tolerancia_0_05mm|maza_sin_salto,falla_maza_rodaje,,NO,NO,,SINTETICO_IA,L2 alabeo de 0.12 mm en disco con maza correcta.
F10-L06-0061,G28-L2-11,Discos de freno alabeados o desgastados,FRENOS,L2,Fuerte zumbido y vibración en toda la carrocería en desaceleraciones bruscas desde 120 km/h; los discos presentan fisuras radiales diminutas en la pista.,COTIDIANO,desaceleracion_120kmh,zumbido_vibracion_carroceria|fisuras_radiales_disco,falla_amortiguadores,,NO,NO,,SINTETICO_IA,L2 fisuras por fatiga térmica en disco gastado.
F10-L06-0062,G28-L2-12,Discos de freno alabeados o desgastados,FRENOS,L2,Vibración al frenar no atribuible a tren delantero; bujes de trapecio y rótulas sin holgura pero la pista del disco tiene variación de espesor de 0.03 mm.,TALLER,inspeccion_suspension_frenos,bujes_rotulas_ok|variacion_espesor_disco_0_03mm,holgura_suspension,,NO,NO,,SINTETICO_IA,L2 DTV de 0.03 mm con suspensión impecable.
F10-L06-0063,G28-L2-13,Discos de freno alabeados o desgastados,FRENOS,L2,El pedal de freno tiembla bajo el pie en frenadas moderadas pero el testigo ABS permanece apagado y no hay códigos de sensor de rueda en memoria.,COTIDIANO,frenada_moderada,pedal_tiembla_frenada_moderada|testigo_abs_apagado,falla_sistema_abs,,NO,SI,Falla en sensor de velocidad de rueda ABS,SINTETICO_IA,L2 temblor mecánico de disco vs falso disparo ABS.
F10-L06-0064,G28-L2-14,Discos de freno alabeados o desgastados,FRENOS,L2,Inspección de disco ventilado: aletas interiores de ventilación corroídas y partidas por óxido provocando deformación térmica asimétrica bajo carga.,TECNICO,inspeccion_aletas_ventiladas,aletas_ventilacion_partidas_oxido|deformacion_termica,falla_pastillas,,NO,NO,,SINTETICO_IA,L2 rotura de aletas de ventilación internas.
