id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones
F10-L10-0024,G-10-54-24,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,"El electroventilador del radiador activa su primera velocidad correctamente al encender A/C, pero las tuberias de aluminio del vano motor se mantienen a temperatura ambiente tibia.",TECNICO,INSPECCION_MOTOR,"electroventilador_enciende_ok, tuberias_ac_tibias",falla_motoventilador,,NO,SI,Falla en termostato o motoventilador de radiador,SINTETICO_IA,L2 ventilador ok pero circuito AC sin compresion
F10-L10-0025,G-10-54-25,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L2,En dia de 32°C exterior el interior del vehiculo no baja de 29°C; la valvula de expansion termostatica TXV emite silbido continuo sin lograr salto termico de evaporacion.,TECNICO,CALOR_EXTERIOR,"valvula_txv_silbido_sin_frio, cabina_caliente_29c",recalentamiento_radiador,,NO,SI,Falla en termostato o motoventilador de radiador,SINTETICO_IA,L2 valvula TXV sin salto termico vs radiador
F10-L10-0026,G-10-54-26,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,Conexion de manometros manifold en tomas de servicio R134a a 1500 rpm: linea de baja marca 12 psi (nominal 28-35 psi) y linea de alta marca 95 psi (nominal 180-220 psi). Temperatura en difusor central de 19.5°C con ambiente a 26°C. Lampara de luz ultravioleta revela traza fluorescente de contraste UV en el sello mecanico del eje del compresor confirmando microfuga.,TECNICO,MANOMETRO_R134A,"baja_12psi_alta_95psi, temp_difusor_19_5c, fuga_uv_sello_eje",falla_refrigeracion_motor,,NO,SI,Falla en termostato o motoventilador de radiador,SINTETICO_IA,L3 presiones bajas 12-95 psi y fuga UV sello eje
F10-L10-0027,G-10-54-27,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,"Diagnostico de climatizacion automotriz: prueba de presion estatica con motor apagado arroja 15 psi a 24°C ambiente (circuito practicamente vacio frente a 85 psi estaticos normales). Detector de fugas electronico por ionizacion pita al maximo en la esquina inferior derecha del condensador frontal por impacto de gravilla, descartando problemas de ventilador de radiador.",TECNICO,DETECTOR_ELECTRONICO_FUGA,"presion_estatica_15psi_vacio, detector_fugas_condensador",falla_ventilador_radiador,,NO,SI,Falla en termostato o motoventilador de radiador,SINTETICO_IA,L3 presion estatica 15 psi y fuga en condensador
F10-L10-0028,G-10-54-28,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,Evaluacion con manometros en sistema de A/C: linea de baja en vacio (-5 inHg) y linea de alta en 110 psi con compresor accionado continuamente. La valvula de expansion en bloque (TXV) se encuentra trabada en posicion cerrada; medicion de temperatura con termocupla en tubo de entrada marca 3°C y en salida 24°C sin retorno de vapor frio hacia compresor.,TECNICO,MANOMETRO_VACIO,"baja_en_vacio_negativo_5inhg, alta_110psi, txv_trabada_cerrada",falla_motor_combustion,,NO,NO,,SINTETICO_IA,L3 baja en vacio y TXV trabada cerrada
F10-L10-0029,G-10-54-29,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,Comprobacion electrica de embrague electromagnetico de compresor: con interruptor A/C activado y motor en ralenti se miden 13.9V en terminal de alimentacion; medicion de resistencia de la bobina con multimetro arroja circuito abierto (infinito vs valor nominal de 3.2 a 4.0 Ohmios). Galga de espesores mide entrehierro de 1.4 mm por desgaste severo de cara de friccion.,TECNICO,MULTIMETRO_BOBINA_AC,"resistencia_bobina_infinita_abierta, tension_13_9v_ok, entrehierro_1_4mm",falla_alternador,,NO,SI,Alternador defectuoso o placa de diodos quemada,SINTETICO_IA,L3 bobina compresor abierta y entrehierro 1.4mm
F10-L10-0030,G-10-54-30,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,"Inspeccion de compresor de cilindrada variable sin embrague (valvula de control PWM): escaneo arroja DTC B1070; osciloscopio registra ciclo de trabajo de 82% a 400 Hz enviado por modulo HVAC hacia electrovalvula reguladora, pero presiones manometricas permanecen igualadas en 75 psi baja y 80 psi alta por rotura de plato oscilante (swash plate).",TECNICO,OSCILOSCOPIO_VALVULA_PWM,"dtc_b1070, pwm_valvula_82porciento, presiones_igualadas_75_80psi, swash_plate_roto",falla_inyectores,B1070,NO,NO,,SINTETICO_IA,L3 swash plate roto con presiones igualadas
F10-L10-0031,G-10-54-31,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,Prueba de hermeticidad con gas nitrogeno seco (N2) a 200 psi durante 45 minutos: la presion desciende de 200 a 140 psi. Rociado de solucion jabonosa espumogena revela burbujas abundantes en las conexiones de los tubos del evaporador bajo el salpicadero; el compresor y el radiador no presentan fuga.,TECNICO,PRUEBA_NITROGENO_200PSI,"nitrogeno_cae_200_a_140psi, burbujas_tubo_evaporador",fuga_anticongelante_calefaccion,,NO,SI,Falla en termostato o motoventilador de radiador,SINTETICO_IA,L3 prueba nitrogeno 200 psi fuga evaporador
F10-L10-0032,G-10-54-32,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,Escaneo de modulo HVAC en vehiculo moderno: DTC B1423 activo (Open in Pressure Sensor Circuit). Voltaje de salida de sensor de tres pines mide 0.35V (umbral de corte por baja presion menor a 0.6V). Al recuperar carga con estacion automatica solo se extraen 65 gramos de refrigerante R134a de una carga nominal de 550 gramos.,TECNICO,ESTACION_RECUPERADORA,"dtc_b1423, sensor_0_35v_baja_presion, recuperados_65g_de_550g",falla_sensor_map,B1423,NO,NO,,SINTETICO_IA,L3 recuperados solo 65g de 550g DTC B1423
F10-L10-0033,G-10-54-33,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,Analisis manometrico y termometrico: baja a 28 psi y alta a 240 psi a 1800 rpm. Temperatura ambiente 30°C. Al colocar termometro digital de contacto en linea de succion se miden 18°C (sobrecalentamiento excesivo de 16°C) y la temperatura en rejilla interior no baja de 16.5°C por degradacion de plato de valvulas del compresor que no comprime caudal volumetrico.,TECNICO,TERMOMETRO_DIGITAL_SUCCION,"baja_28psi_alta_240psi, sobrecalentamiento_16c, temp_rejilla_16_5c",falla_termostato_motor,,NO,SI,Falla en termostato o motoventilador de radiador,SINTETICO_IA,L3 sobrecalentamiento excesivo plato valvulas gastado
F10-L10-0034,G-10-54-34,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,Compresor de A/C ruidoso: se detectan 88 dBA de ruido metalico chirriante al acoplar; aceite PAG recuperado presenta color gris oscuro con limaduras de aluminio en suspension por desgaste destructivo de pistones recubiertos de teflon. Valvula de expansion y condensador taponados por viruta metalica.,TECNICO,ANALISIS_ACEITE_PAG,"aceite_pag_gris_viruta_aluminio, ruido_88dba, pistones_destruidos",viruta_aceite_motor,,NO,NO,,SINTETICO_IA,L3 destruccion interna pistones y aceite gris con viruta
F10-L10-0035,G-10-54-35,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,"Verificacion en vehiculo hibrido/electrico con compresor scroll de alto voltaje trifasico (280V DC): DTC P0A1F registrado en modulo de climatizacion; medicion de resistencia de aislamiento con megohmetro a 500V entre bornes del compresor electrico y chasis mide 120 Megaohmios (aislamiento optimo), pero devanado trifasico U-V mide resistencia infinita por bobina abierta.",TECNICO,MEGOHMETRO_COMPRESOR_EV,"dtc_p0a1f, compresor_scroll_hv_bobina_abierta, aislamiento_120mohm_ok",falla_motor_traccion_ev,P0A1F,NO,SI,Foco o falla en sistema de refrigeracion de bateria/inversor (EV),SINTETICO_IA,L3 compresor scroll electrico bobina abierta vs traccion
F10-L10-0036,G-10-54-36,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,"Diagnostico de rendimiento termico: a 2000 rpm de motor con recirculacion activa, la presion de baja se clava en 48 psi y la de alta en 130 psi (baja alta y alta baja, sintoma clasico de fuga interna entre camaras de compresor por empaquetadura de culata de compresor soplada). Salto termico en rejilla apenas 4°C de diferencia con exterior.",TECNICO,MANOMETRO_CRUZADO,"baja_alta_48psi_alta_baja_130psi, empaquetadura_culata_compresor_fuga",falla_empaquetadura_culata_motor,,NO,NO,,SINTETICO_IA,L3 presiones cruzadas 48-130 psi fuga interna compresor
F10-L10-0037,G-10-54-37,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,Carga completa de 480g de R1234yf realizada en estacion certificada: termometro en difusor marca 4.8°C durante 48 horas. Al quinto dia sube a 17°C y manometros marcan 20 psi estaticos; inspeccion con liquido detector ultravioleta localiza mancha brillante en el racor de la valvula de servicio Schrader de baja presion que no sellaba el obus.,TECNICO,REVISION_VALVULA_SCHRADER,"carga_480g_r1234yf, perdida_a_20psi_estaticos, fuga_obus_schrader",falla_sensor_temperatura,,NO,NO,,SINTETICO_IA,L3 fuga por obus Schrader de toma de servicio
F10-L10-0038,G-10-54-38,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,"Prueba de banco de polea desacopladora de compresor: con motor encendido y A/C OFF el rodamiento de doble hilera de bolas de la polea libre emite zumbido aspero de 82 dBA; holgura radial medida con reloj comparador centesimal arroja 0.22 mm (maximo 0.05 mm), amenazando con trabar la correa unica de accesorios sin afectar alternador.",TECNICO,RELOJ_COMPARADOR_POLEA,"rodamiento_polea_ac_zumbido_82dba, holgura_radial_0_22mm",falla_rodamiento_alternador,,NO,SI,Alternador defectuoso o placa de diodos quemada,SINTETICO_IA,L3 rodamiento polea compresor con holgura 0.22mm
F10-L10-0039,G-10-54-39,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,"Evaluacion de sistema A/C: escaneo OBD registra DTC B1422 en climatizador; con osciloscopio en el conector del sensor de revoluciones del compresor (sensor Hall de efecto Pick-up) se constata ausencia de pulsos cuadrados al girar el embrague, provocando que la ECU desconecte el rele del compresor a los 3 segundos de encendido.",TECNICO,OSCILOSCOPIO_SENSOR_PICKUP,"dtc_b1422, sin_pulsos_sensor_pickup_compresor, rele_desconecta_3s",falla_sensor_ckp_motor,B1422,NO,SI,Falla en termostato o motoventilador de radiador,SINTETICO_IA,L3 sensor pickup de compresor sin pulsos DTC B1422
F10-L10-0040,G-10-54-40,Falla en compresor de aire acondicionado o fuga de gas R134a,CLIMATIZACION,L3,"Protocolo de deteccion de fugas por vacio profundo: bomba de vacio de dos etapas alcanza 250 micrones de mercurio (Hg). Al cerrar valvulas y apagar bomba, el vacuometro digital sube de 250 a 1800 micrones en 2 minutos, demostrando perdida de estanqueidad; presurizacion con mezcla formigal 95/5 y detector de hidrogeno ubica perforacion en nucleo de evaporador.",TECNICO,VACUOMETRO_MICRONES,"vacio_sube_250_a_1800_micrones, detector_hidrogeno_evaporador",fuga_radiador_calefaccion,,NO,SI,Falla en termostato o motoventilador de radiador,SINTETICO_IA,L3 perdida de vacio 250 a 1800 micrones fuga evaporador
F10-L10-0041,G-10-55-01,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,Una de las puertas no echa seguro cuando aprieto el control.,COLOQUIAL,BLOQUEO_REMOTO,puerta_no_asegura_control,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 no asegura con control
F10-L10-0042,G-10-55-02,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,El pestillo de la puerta del chofer no se mueve con el boton central.,COLOQUIAL,BOTON_INTERIOR,pestillo_inmovil_boton,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 pestillo inmovil por boton
F10-L10-0043,G-10-55-03,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,Se escucha un zumbido debil en la puerta pero el seguro no sube.,COLOQUIAL,ACCIONAMIENTO,zumbido_sin_apertura,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 zumbido actuador debil
F10-L10-0044,G-10-55-04,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,"El cierre de las puertas se volvio loco, abre y cierra solo.",COLOQUIAL,REPOSO,cierre_ciclico_espasmico,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 apertura ciclica erratica
F10-L10-0045,G-10-55-05,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,No bajan los seguros de atras con la llave ni con el mando.,COLOQUIAL,BLOQUEO_PUERTAS,seguros_traseros_inmoviles,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 seguros traseros no responden
F10-L10-0046,G-10-55-06,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,El seguro del copiloto no reacciona electricamente al cerrar el auto.,COLOQUIAL,BLOQUEO_PUERTAS,sin_reaccion_electrica_copiloto,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 seguro copiloto sin reaccion
F10-L10-0047,G-10-55-07,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,A veces traba el seguro y a veces no hace nada cuando presiono la alarma.,COLOQUIAL,MANDO_DISTANCIA,traba_intermitente,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 intermitencia electrica de traba
F10-L10-0048,G-10-55-08,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,La compuerta del maletero no abre con el boton electrico.,COLOQUIAL,APERTURA_MALETERO,boton_maletero_sin_accion,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 actuador maletero inerte
F10-L10-0049,G-10-55-09,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,Le doy al switch de seguros y solo suena un rele pero ninguna puerta traba.,COLOQUIAL,ACCIONAMIENTO,suena_rele_sin_traba,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 rele suena sin accion de seguros
F10-L10-0050,G-10-55-10,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L1,Tengo que cerrar la puerta del acompanante manualmente por dentro porque electricamente no responde.,COLOQUIAL,CIERRE_MANUAL,cierre_manual_obligado,NO_REPORTA,,SI,NO,,SINTETICO_IA,L1 obligatoriedad manual copiloto
F10-L10-0051,G-10-55-11,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,"Al presionar el boton de bloqueo en el control remoto tres puertas aseguran de inmediato, pero la puerta trasera derecha no hace ningun ruido electrico ni baja el pestillo.",TECNICO,BLOQUEO_REMOTO,"actuador_trasero_mudo, tres_puertas_aseguran",traba_mecanica_puerta,,NO,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",SINTETICO_IA,L2 actuador trasero mudo vs traba mecanica
F10-L10-0052,G-10-55-12,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,"Con la llave manual la cerradura gira suave y abre el cerrojo sin resistencia, pero el microswitch electrico interno del actuador no envia la senal para activar las otras tres puertas.",TECNICO,LLAVE_MANUAL,"apertura_manual_suave, microswitch_electrico_falla",chapa_trabada,,NO,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",SINTETICO_IA,L2 apertura manual suave vs traba de chapa
F10-L10-0053,G-10-55-13,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,"El actuador de la puerta del conductor emite un chasquido continuo cada 15 segundos con el auto apagado, descargando la bateria en reposo por mantener la red de confort despierta.",TECNICO,VEHICULO_ESTACIONADO,"actuador_chasquido_continuo, descarga_reposo",bateria_defectuosa,,NO,SI,Fuga parasita de corriente en reposo (consumo nocturno de bateria),SINTETICO_IA,L2 actuador con consumo continuo vs bateria
F10-L10-0054,G-10-55-14,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,Al pasar de 20 km/h el cierre automatico intenta traba tres veces consecutivas emitiendo zumbido rapido en la puerta del piloto sin lograr retener el seguro electrico.,TECNICO,CIERRE_AUTOMATICO_VELOCIDAD,"reintento_tres_veces_traba, zumbido_rapido_piloto",pestillo_desalineado,,NO,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",SINTETICO_IA,L2 reintento de traba automatica vs pestillo
F10-L10-0055,G-10-55-15,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,"Los seguros electricos funcionan con fuerza si el motor esta encendido a 14V, pero con el motor apagado no tienen fuerza para mover la varilla debido a micromotor con carbones gastados.",TECNICO,COMPARACION_TENSION,"actuador_debil_con_bateria, motor_encendido_funciona",bateria_muerta,,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L2 micromotor con perdida de torque vs bateria
F10-L10-0056,G-10-55-16,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,"Escaneo del modulo de carroceria BCM detecta codigo B1300 indicando fallo en circuito del rele o actuador de bloqueo de puertas, sin anomalias en llaves codificadas.",TECNICO,SCANNER_BCM,"dtc_b1300_circuito_bloqueo, bcm_error",falla_transponder_llave,B1300,NO,NO,,SINTETICO_IA,L2 DTC B1300 circuito actuador
F10-L10-0057,G-10-55-17,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,"Al abrir la puerta del conductor el muelle de goma pasacables del pilar A presenta tres cables cortados por fatiga de flexion, interrumpiendo la linea de 12V del solenoide de cierre.",TECNICO,INSPECCION_PASACABLES,"cables_cortados_pilar_a, corte_alimentacion_12v",cerradura_oxidada,,NO,NO,,SINTETICO_IA,L2 arnes cortado en fuelle de puerta
F10-L10-0058,G-10-55-18,Falla electrica del cierre centralizado o actuador de puerta,CARROCERIA_NEUMATICA,L2,"El pestillo sube y baja perfectamente con el dedo sin ninguna traba fisica, pero al comandarlo desde la botonera maestra de la puerta no recibe pulso electrico.",COLOQUIAL,PRUEBA_MANUAL,"varilla_manual_libre_sin_traba, sin_pulso_botonera",chapa_atorada,,NO,SI,"Cerradura, chapa o pestillo mecanico de puerta trabado o desalineado",SINTETICO_IA,L2 varilla manual suave vs chapa trabada
