id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones
F10-L01-0041,G02-L1-01,Bomba de gasolina quemada o con baja presion,MOTOR,L1,Mi carro pierde fuerza.,TALLER,bajo carga,pierde fuerza,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición bajo carga.
F10-L01-0042,G02-L1-02,Bomba de gasolina quemada o con baja presion,MOTOR,L1,El auto le cuesta acelerar y no sé qué será.,TECNICO,en subida,le cuesta acelerar,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición en subida.
F10-L01-0043,G02-L1-03,Bomba de gasolina quemada o con baja presion,MOTOR,L1,Desde ayer se queda sin potencia.,ERROR_ORTOGRAFICO,con poco combustible,se queda sin potencia,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición con poco combustible.
F10-L01-0044,G02-L1-04,Bomba de gasolina quemada o con baja presion,MOTOR,L1,Cuando manejo siento que se apaga.,COTIDIANO,al acelerar fuerte,se apaga,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición al acelerar fuerte.
F10-L01-0045,G02-L1-05,Bomba de gasolina quemada o con baja presion,MOTOR,L1,"Mi carro anda raro, arranca con dificultad.",WHATSAPP,despues de manejar un rato,arranca con dificultad,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición despues de manejar un rato.
F10-L01-0046,G02-L1-06,Bomba de gasolina quemada o con baja presion,MOTOR,L1,"Hola, el motor pierde fuerza.",TALLER,bajo carga,pierde fuerza,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición bajo carga.
F10-L01-0047,G02-L1-07,Bomba de gasolina quemada o con baja presion,MOTOR,L1,Se siente que el carro le cuesta acelerar.,TECNICO,en subida,le cuesta acelerar,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición en subida.
F10-L01-0048,G02-L1-08,Bomba de gasolina quemada o con baja presion,MOTOR,L1,El caro comenzó a se queda sin potencia.,ERROR_ORTOGRAFICO,con poco combustible,se queda sin potencia,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición con poco combustible.
F10-L01-0049,G02-L1-09,Bomba de gasolina quemada o con baja presion,MOTOR,L1,"Mi vehículo se apaga, ¿qué podría ser?",COTIDIANO,al acelerar fuerte,se apaga,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición al acelerar fuerte.
F10-L01-0050,G02-L1-10,Bomba de gasolina quemada o con baja presion,MOTOR,L1,Últimamente arranca con dificultad.,WHATSAPP,despues de manejar un rato,arranca con dificultad,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición despues de manejar un rato.
F10-L01-0051,G02-L2-01,Bomba de gasolina quemada o con baja presion,MOTOR,L2,El carro pierde fuerza bajo carga; fuera de esa condición se siente bastante normal.,TALLER,bajo carga,pierde fuerza|se queda sin potencia,ralenti relativamente estable,,SI,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L2: escenario contrastivo con condición bajo carga.
F10-L01-0052,G02-L2-02,Bomba de gasolina quemada o con baja presion,MOTOR,L2,"Cuando voy en subida, el motor le cuesta acelerar y también se apaga. No he revisado nada todavía.",TECNICO,en subida,le cuesta acelerar|se apaga,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L2: escenario independiente con condición en subida.
F10-L01-0053,G02-L2-03,Bomba de gasolina quemada o con baja presion,MOTOR,L2,"Desde hace unos días se queda sin potencia, principalmente con poco combustible; no noto humo visible.",ERROR_ORTOGRAFICO,con poco combustible,se queda sin potencia|arranca con dificultad,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L2: escenario independiente con condición con poco combustible.
F10-L01-0054,G02-L2-04,Bomba de gasolina quemada o con baja presion,MOTOR,L2,Mi carro se apaga al acelerar fuerte. En ralentí se mantiene encendido y no se calienta.,COTIDIANO,al acelerar fuerte,se apaga|pierde fuerza,ralenti relativamente estable,,NO,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L2: escenario contrastivo con condición al acelerar fuerte.
F10-L01-0055,G02-L2-05,Bomba de gasolina quemada o con baja presion,MOTOR,L2,Al manejar despues de manejar un rato noto que arranca con dificultad; además le cuesta acelerar. No tengo escáner.,WHATSAPP,despues de manejar un rato,arranca con dificultad|le cuesta acelerar,ralenti relativamente estable,,SI,NO,,SINTETICO_IA,L2: escenario independiente con condición despues de manejar un rato.
F10-L01-0056,G02-L2-06,Bomba de gasolina quemada o con baja presion,MOTOR,L2,El problema aparece bajo carga: pierde fuerza. En conducción suave casi no se nota.,TALLER,bajo carga,pierde fuerza|se queda sin potencia,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L2: escenario independiente con condición bajo carga.
F10-L01-0057,G02-L2-07,Bomba de gasolina quemada o con baja presion,MOTOR,L2,"Cuando está en subida, le cuesta acelerar y por momentos se apaga; no hay ruidos de suspensión.",TECNICO,en subida,le cuesta acelerar|se apaga,ralenti relativamente estable,,NO,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L2: escenario contrastivo con condición en subida.
F10-L01-0058,G02-L2-08,Bomba de gasolina quemada o con baja presion,MOTOR,L2,"Me pasa con poco combustible; el vehículo se queda sin potencia, pero el tablero no muestra ninguna luz de advertencia.",ERROR_ORTOGRAFICO,con poco combustible,se queda sin potencia|arranca con dificultad,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L2: escenario independiente con condición con poco combustible.
F10-L01-0059,G02-L2-09,Bomba de gasolina quemada o con baja presion,MOTOR,L2,El motor se apaga sobre todo al acelerar fuerte. Todavía no he hecho mediciones.,COTIDIANO,al acelerar fuerte,se apaga|pierde fuerza,ralenti relativamente estable,,SI,NO,,SINTETICO_IA,L2: escenario independiente con condición al acelerar fuerte.
F10-L01-0060,G02-L2-10,Bomba de gasolina quemada o con baja presion,MOTOR,L2,"Carro con problema: arranca con dificultad despues de manejar un rato, mientras que en otras condiciones funciona mejor.",WHATSAPP,despues de manejar un rato,arranca con dificultad|le cuesta acelerar,ralenti relativamente estable,,NO,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L2: escenario contrastivo con condición despues de manejar un rato.
F10-L01-0061,G02-L2-11,Bomba de gasolina quemada o con baja presion,MOTOR,L2,"Cuando intento exigirlo bajo carga, pierde fuerza; se queda sin potencia. No he cambiado piezas.",TALLER,bajo carga,pierde fuerza|se queda sin potencia,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L2: escenario independiente con condición bajo carga.
F10-L01-0062,G02-L2-12,Bomba de gasolina quemada o con baja presion,MOTOR,L2,Se presenta en subida: le cuesta acelerar. El arranque normalmente funciona bien.,TECNICO,en subida,le cuesta acelerar|se apaga,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L2: escenario independiente con condición en subida.
F10-L01-0063,G02-L2-13,Bomba de gasolina quemada o con baja presion,MOTOR,L2,El vehículo se queda sin potencia con poco combustible; no noto fuga de refrigerante ni temperatura alta.,ERROR_ORTOGRAFICO,con poco combustible,se queda sin potencia|arranca con dificultad,ralenti relativamente estable,,SI,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L2: escenario contrastivo con condición con poco combustible.
F10-L01-0064,G02-L2-14,Bomba de gasolina quemada o con baja presion,MOTOR,L2,"En uso normal casi no molesta, pero al acelerar fuerte se apaga y se percibe pierde fuerza.",COTIDIANO,al acelerar fuerte,se apaga|pierde fuerza,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L2: escenario independiente con condición al acelerar fuerte.
F10-L01-0065,G02-L2-15,Bomba de gasolina quemada o con baja presion,MOTOR,L2,Desde esta semana arranca con dificultad despues de manejar un rato. No sé si es combustible o encendido.,WHATSAPP,despues de manejar un rato,arranca con dificultad|le cuesta acelerar,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L2: escenario independiente con condición despues de manejar un rato.
F10-L01-0066,G02-L3-01,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"El problema aparece bajo carga: pierde fuerza y se queda sin potencia. En ralentí se mantiene estable, no se calienta y no hay ruidos de transmisión. La falla aumenta cuando exijo el motor.",TALLER,bajo carga,pierde fuerza|se queda sin potencia,ralenti relativamente estable,,NO,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L3: escenario contrastivo con condición bajo carga.
F10-L01-0067,G02-L3-02,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"Cuando conduzco en subida, le cuesta acelerar; además se apaga. En condiciones suaves mejora, no observo fugas y el motor de arranque trabaja normal.",TECNICO,en subida,le cuesta acelerar|se apaga,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L3: escenario independiente con condición en subida.
F10-L01-0068,G02-L3-03,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"Presenta se queda sin potencia con poco combustible junto con arranca con dificultad. No ocurre al frenar ni al pasar baches, y la temperatura del motr permanece normal.",ERROR_ORTOGRAFICO,con poco combustible,se queda sin potencia|arranca con dificultad,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L3: escenario independiente con condición con poco combustible.
F10-L01-0069,G02-L3-04,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"Desde hace varios días, al acelerar fuerte el vehículo se apaga y pierde fuerza. En ralentí puede mantenerse encendido; no he reemplazado piezas ni realizado mediciones.",COTIDIANO,al acelerar fuerte,se apaga|pierde fuerza,ralenti relativamente estable,,NO,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L3: escenario contrastivo con condición al acelerar fuerte.
F10-L01-0070,G02-L3-05,Bomba de gasolina quemada o con baja presion,MOTOR,L3,Falla principalmente despues de manejar un rato: arranca con dificultad. También le cuesta acelerar. El sistema de refrigeración trabaja normal y no hay vibración asociada al frenado.,WHATSAPP,despues de manejar un rato,arranca con dificultad|le cuesta acelerar,ralenti relativamente estable,P0230,NO,NO,,SINTETICO_IA,L3: escenario independiente con condición despues de manejar un rato.
F10-L01-0071,G02-L3-06,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"Al exigir el vehículo bajo carga, pierde fuerza y se percibe que se queda sin potencia. Cuando manejo suave el síntoma disminuye; no hay sobrecalentamiento.",TALLER,bajo carga,pierde fuerza|se queda sin potencia,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L3: escenario independiente con condición bajo carga.
F10-L01-0072,G02-L3-07,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"Con el motor en funcionamiento, en subida aparece le cuesta acelerar acompañado de se apaga. No se presentan golpes de suspensión ni problemas para seleccionar cambios.",TECNICO,en subida,le cuesta acelerar|se apaga,ralenti relativamente estable,,NO,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L3: escenario contrastivo con condición en subida.
F10-L01-0073,G02-L3-08,Bomba de gasolina quemada o con baja presion,MOTOR,L3,El síntoma es repetible con poco combustible: se queda sin potencia y arranca con dificultad. En otras condiciones mejora. No he confirmado ningún DTC y todavía no se han hecho pruebas instrumentales.,ERROR_ORTOGRAFICO,con poco combustible,se queda sin potencia|arranca con dificultad,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L3: escenario independiente con condición con poco combustible.
F10-L01-0074,G02-L3-09,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"Durante la conducción al acelerar fuerte, se apaga. A la vez pierde fuerza; no hay fuga visible de aceite ni refrigerante y el tablero funciona normal.",COTIDIANO,al acelerar fuerte,se apaga|pierde fuerza,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L3: escenario independiente con condición al acelerar fuerte.
F10-L01-0075,G02-L3-10,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"El auto funciona aceptablemente en uso ligero, pero despues de manejar un rato arranca con dificultad y le cuesta acelerar. El problema no depende de frenar ni de girar la dirección.",WHATSAPP,despues de manejar un rato,arranca con dificultad|le cuesta acelerar,ralenti relativamente estable,,NO,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L3: escenario contrastivo con condición despues de manejar un rato.
F10-L01-0076,G02-L3-11,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"Cuando el motor está trabajando bajo carga, pierde fuerza; también se queda sin potencia. No hay señales de sobrecalentamiento ni pérdida de líquido refrigerante.",TALLER,bajo carga,pierde fuerza|se queda sin potencia,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L3: escenario independiente con condición bajo carga.
F10-L01-0077,G02-L3-12,Bomba de gasolina quemada o con baja presion,MOTOR,L3,Se puede reproducir la falla en subida: le cuesta acelerar y se apaga. El vehículo arranca normalmente y no presenta ruidos en ruedas.,TECNICO,en subida,le cuesta acelerar|se apaga,ralenti relativamente estable,P0231,NO,NO,,SINTETICO_IA,L3: escenario independiente con condición en subida.
F10-L01-0078,G02-L3-13,Bomba de gasolina quemada o con baja presion,MOTOR,L3,El conductor refiere que con poco combustible el vehículo se queda sin potencia; simultáneamente arranca con dificultad. No hay síntomas de caja de cambios y la falla se concentra en el funcionamiento del motr.,ERROR_ORTOGRAFICO,con poco combustible,se queda sin potencia|arranca con dificultad,ralenti relativamente estable,,NO,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L3: escenario contrastivo con condición con poco combustible.
F10-L01-0079,G02-L3-14,Bomba de gasolina quemada o con baja presion,MOTOR,L3,En una prueba de manejo al acelerar fuerte se observa que se apaga y pierde fuerza. Al circular sin exigirlo mejora y no existe vibración de freno.,COTIDIANO,al acelerar fuerte,se apaga|pierde fuerza,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L3: escenario independiente con condición al acelerar fuerte.
F10-L01-0080,G02-L3-15,Bomba de gasolina quemada o con baja presion,MOTOR,L3,"El comportamiento anómalo ocurre despues de manejar un rato: arranca con dificultad, con le cuesta acelerar. El motor no se recalienta, el arranque es normal y no se han realizado reparaciones recientes.",WHATSAPP,despues de manejar un rato,arranca con dificultad|le cuesta acelerar,ralenti relativamente estable,,NO,NO,,SINTETICO_IA,L3: escenario independiente con condición despues de manejar un rato.
F10-L01-0081,G03-L1-01,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,Mi carro tironea.,TECNICO,al acelerar,tironea,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición al acelerar.
F10-L01-0082,G03-L1-02,Inyectores sucios o filtro de combustible obstruido,MOTOR,L1,El auto responde lento y no sé qué será.,ERROR_ORTOGRAFICO,en subida,responde lento,,,SI,NO,,SINTETICO_IA,L1: escenario independiente con condición en subida.
