id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones
F10-L08-0032,G42-L3-07,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L3,Medición de holguras en bujes de barra estabilizadora delantera: diámetro interior del elastómero deformado a 24.8 mm frente al diámetro nominal de la barra estabilizadora de 21.0 mm (holgura radial de 3.8 mm). La barra golpea contra la abrazadera metálica de fijación al subchasis generando ruidos secos de baja frecuencia (65 Hz) al ingresar desfasadamente en cunetas o badenes.,TECNICO,metrologia_bujes_estabilizadora_3_8mm,buje_diametro_24_8mm_vs_21_0mm|holgura_3_8mm|impacto_contra_abrazadera_65hz,falla_caja_cambios,,NO,SI,Rodajes de transmision manual o eje primario gastados,SINTETICO_IA,L3 holgura de 3.8 mm en bujes de estabilizadora genera impacto en subchasis.
F10-L08-0033,G42-L3-08,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L3,Mi carro ase un golpe seco y feo adelante cuando agarro un bache en la pista. El amortiguador derecho ta todo chorreao de aceite negro y el carro sigue rebotando tres veses despues de pasar un rompemuelle. El timon no tiembla nada cuando ando en pista lisa a noventa.,ERROR_ORTOGRAFICO,baches_rompemuelles_chorreado,golpe_seco_en_bache|amortiguador_chorreao_aceite|rebota_tres_veses,vibracion_timon_pista_lisa,,NO,SI,Llantas desbalanceadas o desalineadas,SINTETICO_IA,L3 amortiguador chorreado con ortografía informal y descarte de vibración.
F10-L08-0034,G42-L3-09,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L3,"Análisis con pirómetro infrarrojo de amortiguadores traseros tras 20 km de recorrido por carretera sinuosa con desniveles: el amortiguador trasero derecho registra 28°C (temperatura ambiente, inerte hidráulicamente por fuga total de fluido), mientras el izquierdo registra 58°C (temperatura normal de disipación de energía viscosa). Esto provoca desbalance dinámico del eje trasero con sobreviraje imprevisto.",TECNICO,termografia_amortiguadores_28c_vs_58c,amortiguador_derecho_28c_inerte|izquierdo_58c_normal|fuga_total_fluido|desbalance_eje_trasero,falla_diferencial,,NO,SI,Rodajes de caja mecanica o diferencial gastados,SINTETICO_IA,L3 termometría 28°C inerte vs 58°C funcional confirma amortiguador reventado.
F10-L08-0035,G42-L3-10,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L3,Inspección de bujes de brazo oscilante trasero en suspensión multibrazo independiente: fisura completa del buje de control de convergencia con holgura angular de 4 grados; bajo frenadas moderadas a 80 km/h la geometría del eje trasero varía dinámicamente induciendo una guiñada lateral de 12 cm sin que exista bloqueo de ruedas ni código ABS.,TECNICO,suspension_multibrazo_buje_convergencia,buje_convergencia_fisurado|holgura_angular_4_grados|guiñada_lateral_12cm_al_frenar,falla_abs,,NO,SI,Falla en sensor de velocidad de rueda ABS,SINTETICO_IA,L3 buje de convergencia trasero roto provoca guiñada lateral en frenada.
F10-L08-0036,G42-L3-11,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L3,Vástago de amortiguador delantero derecho doblado 1.5 mm tras impacto severo contra bache en alcantarilla; el retén de estanqueidad fue cortado provocando vaciado instantáneo del aceite y atascamiento mecánico del émbolo a mitad de carrera con ruido de traba metálica.,TALLER,vastago_doblado_1_5mm_alcantarilla,vastago_doblado_1_5mm|vaciado_aceite_reten_cortado|atascamiento_embolo,falla_homocinetica,,NO,SI,Juntas homocineticas o palieres danados,SINTETICO_IA,L3 vástago doblado 1.5 mm con trabamiento mecánico.
F10-L08-0037,G42-L3-12,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L3,Ensayo en banco de rigidez elastomérica: bujes de horquilla delantera con módulo de elasticidad degradado en un 65% debido a contaminación por aceite de motor fugado del retén de cigüeñal. El caucho natural hinchado perdió su capacidad de centrado permitiendo que la horquilla golpee contra el chasis en aceleraciones bruscas desde cero.,TECNICO,banco_rigidez_buje_contaminado_aceite,modulo_elasticidad_degradado_65porciento|caucho_hinchado_por_aceite|horquilla_golpea_chasis,falla_soportes_motor,,NO,SI,Juntas homocineticas o palieres danados,SINTETICO_IA,L3 bujes ablandados por aceite de motor golpean contra chasis.
F10-L08-0038,G42-L3-13,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L3,Rótula de suspensión delantera con juego axial de 3.2 mm y juego radial de 2.1 mm medido con micrómetro comparador; guardapolvo de caucho cuarteado con ingreso de arena y pérdida total de grasa de litio; genera golpeteo sordo seco de 80 dBA al circular sobre adoquines a 20 km/h.,TECNICO,metrologia_rotula_juego_3_2mm,rotula_juego_axial_3_2mm_radial_2_1mm|arena_en_grasa|golpeteo_adoquines_80dba,falla_rodaje_rueda,,NO,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),SINTETICO_IA,L3 rótula con juego medido de 3.2 mm en adoquines.
F10-L08-0039,G42-L3-14,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L3,Sustitución de amortiguadores defectuosos: amortiguadores de gas bitubo instalados presentan válvula de rebote interna desprendida; al extender el vástago manualmente no ofrece resistencia hidráulica en la carrera de tracción emitiendo gorgoteo de aire con burbujas.,TALLER,valvula_rebote_interna_desprendida,valvula_rebote_desprendida|sin_resistencia_hidraulica_traccion|gorgoteo_aire,falla_muelle,,NO,NO,,SINTETICO_IA,L3 válvula de rebote desprendida sin amortiguamiento en tracción.
F10-L08-0040,G42-L3-15,Amortiguadores reventados o bujes de suspension gastados,SUSPENSION_CHASIS,L3,"Evaluación vibratoria de habitáculo con acelerómetro triaxial en asiento del conductor: al superar badenes a 30 km/h la aceleración vertical Z alcanza 7.8 m/s2 con amortiguamiento crítico zeta de 0.12 (especificación zeta 0.30-0.40) debido a agotamiento de los 4 amortiguadores originales con 180,000 km.",TECNICO,acelerometro_triaxial_amortiguamiento_0_12,aceleracion_vertical_7_8ms2|amortiguamiento_zeta_0_12_vs_0_35|4_amortiguadores_agotados,falla_chasis,,NO,NO,,SINTETICO_IA,L3 acelerometría calcula amortiguamiento zeta en 0.12 confirmando agotamiento.
F10-L08-0041,G43-L1-01,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L1,Cuando doblo cerrado hacia la derecha con el acelerador pisado suena un trac trac trac rápido.,COTIDIANO,giro_cerrado_derecha,trac_trac_trac_al_girar_derecha,,,SI,NO,,SINTETICO_IA,L1 trac-trac al girar a la derecha.
F10-L08-0042,G43-L1-02,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L1,"Hola, al doblar en las esquinas acelerando se escucha un chasquido continuo en la rueda delantera.",WHATSAPP,doblar_esquinas_acelerando,chasquido_continuo_doblar_esquinas,,,SI,NO,,SINTETICO_IA,L1 chasquido al doblar en esquinas.
F10-L08-0043,G43-L1-03,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L1,Siento una vibración fuerte en la trompa del auto cuando acelero en subida.,COTIDIANO,aceleracion_subida,vibracion_trompa_al_acelerar_subida,,,SI,NO,,SINTETICO_IA,L1 vibración bajo aceleración.
F10-L08-0044,G43-L1-04,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L1,Hace un sonido de matraca metálica cada vez que giro el timón para estacionar.,COTIDIANO,maniobra_estacionar,matraca_metalica_al_girar_timon,,,SI,NO,,SINTETICO_IA,L1 matraca al girar timón.
F10-L08-0045,G43-L1-05,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L1,El carro tironea y vibra de lado a lado cuando piso el acelerador en carretera.,TALLER,aceleracion_carretera,tironea_vibra_lado_a_lado_acelerar,,,SI,NO,,SINTETICO_IA,L1 tironeo y vibración transversal al acelerar.
F10-L08-0046,G43-L1-06,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L1,"Buenas, vi grasa negra botada en la parte de adentro del aro de la llanta delantera.",WHATSAPP,inspeccion_aro,grasa_negra_botada_aro_delantero,,,SI,NO,,SINTETICO_IA,L1 grasa expulsada en aro.
F10-L08-0047,G43-L1-07,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L1,Se siente un clac al arrancar en primera y al cambiar a segunda marcha.,COTIDIANO,arranque_primera_segunda,clac_al_arrancar_y_cambiar,,,SI,NO,,SINTETICO_IA,L1 clac al traccionar en cambios bajos.
F10-L08-0048,G43-L1-08,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L1,Ayuda ase un click click click bien feo cuando doy la buelta en u.,ERROR_ORTOGRAFICO,vuelta_en_u,click_click_click_vuelta_en_u,,,SI,NO,,SINTETICO_IA,L1 click en vuelta en U con ortografía informal.
F10-L08-0049,G43-L1-09,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L1,La parte delantera tiembla únicamente cuando mantengo el pie en el acelerador.,COTIDIANO,pie_en_acelerador,trompa_tiembla_solo_al_acelerar,,,SI,NO,,SINTETICO_IA,L1 temblor delantero bajo carga de pedal.
F10-L08-0050,G43-L1-10,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L1,Suena un traqueteo en la rueda izquierda cuando salgo doblando de un semáforo.,COTIDIANO,salida_doblando_semaforo,traqueteo_rueda_izquierda_doblar,,,SI,NO,,SINTETICO_IA,L1 traqueteo al salir doblando.
F10-L08-0051,G43-L2-01,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L2,Sonido de matraca metálica de 5 a 6 clics por segundo al girar cerrado a la izquierda en 2da marcha acelerando; con volante recto en recta no suena nada.,COTIDIANO,giro_cerrado_izquierda_acelerando,matraca_5_a_6_clics_giro_izq_acelerando,ruido_en_recta_volante_centrado,,NO,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),SINTETICO_IA,L2 clic en giro bajo aceleración descarta zumbido de rodamiento.
F10-L08-0052,G43-L2-02,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L2,Fuelle de goma de la homocinética exterior derecha rajado con pérdida total de grasa negra grafitada; las bolas de acero trabajan en seco con chasquido al girar.,TALLER,inspeccion_fuelle_roto,fuelle_homocinetica_rajado|grasa_grafitada_perdida|chasquido_al_girar,falla_frenos,,NO,SI,Amortiguadores reventados o bujes de suspension gastados,SINTETICO_IA,L2 guardapolvo roto de homocinética con chasquido al torcer.
F10-L08-0053,G43-L2-03,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L2,Vibración transversal severa en la carrocería entre 70 y 90 km/h al pisar a fondo el acelerador; al soltar el pedal y rodar en neutro la vibración desaparece instantáneamente.,TECNICO,aceleracion_70_90kmh_vs_neutro,vibracion_transversal_al_acelerar_70_90kmh,vibracion_en_neutro_inercia,,NO,SI,Llantas desbalanceadas o desalineadas,SINTETICO_IA,L2 junta trípode vibra solo en aceleración y desaparece en neutro descartando llantas.
F10-L08-0054,G43-L2-04,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L2,Chasquido clac-clac-clac rítmico en rueda delantera derecha al hacer giros en U hacia la izquierda; no produce zumbidos continuos en autopista recta.,COTIDIANO,giro_u_izquierda,clac_clac_clac_en_giro_u,zumbido_continuo_autopista,,NO,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),SINTETICO_IA,L2 clac-clac en giro en U descarta rodamiento de maza.
F10-L08-0055,G43-L2-05,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L2,Junta trípode interior izquierda con pistas del tulipán marcadas con escalones de desgaste; el semieje tiene holgura rotacional excesiva y vibra en subidas.,TALLER,inspeccion_tulipan_subida,tulipan_con_escalones_desgaste|holgura_rotacional_semieje|vibracion_subidas,falla_caja_cambios,,NO,SI,Rodajes de caja mecanica o diferencial gastados,SINTETICO_IA,L2 tulipán interior desgastado produce vibración bajo carga.
F10-L08-0056,G43-L2-06,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L2,"Hola maestro, cuando salgo doblando en las esquinas acelerando suena un trac trac trac; si doblo despacito con el embrague pisado sin acelerar no suena casi nada.",WHATSAPP,doblar_acelerando_vs_sin_traccion,trac_trac_al_doblar_con_gas,silencio_al_doblar_sin_traccion,,NO,SI,Amortiguadores reventados o bujes de suspension gastados,SINTETICO_IA,L2 homocinética exterior suena con par motor y calla sin tracción.
F10-L08-0057,G43-L2-07,Juntas homocineticas o palieres danados,SUSPENSION_CHASIS,L2,Palier delantero derecho con juego axial y radial perceptible al sacudirlo con la mano en elevador; al acelerar en recta la dirección cabecea lateralmente.,TALLER,prueba_manual_elevador_palier,juego_axial_radial_palier_manual|direccion_cabecea_acelerando,falla_cremallera,,NO,SI,Cremallera de direccion asistida con holgura o fuga,SINTETICO_IA,L2 palier con holgura manual cabecea dirección al acelerar.
