id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones
F10-L09-0020,G47-L2-10,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L2,Polea libre desacopladora del alternador (OAP) totalmente gripada; genera vibración y zumbido metálico en la faja de accesorios que desaparece al retirar la correa.,TECNICO,inspeccion_polea_oap_desacopladora,polea_desacopladora_oap_gripada|vibracion_faja_accesorios,falla_bomba_agua,,NO,SI,Falla en termostato o motoventilador de radiador,SINTETICO_IA,L2 polea desacopladora OAP gripada zumba en accesorios.
F10-L09-0021,G47-L2-11,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L2,"Buenas tardes, el carro amanece con la batería muerta únicamente los días que lo uso de noche; si lo dejo parado 3 días sin prender las luces no se descarga nada.",WHATSAPP,uso_nocturno_vs_reposo,descarga_tras_usar_luces|no_descarga_parado_3_dias,fuga_parasita_nocturna,,NO,SI,Fuga parasita de corriente en reposo (consumo nocturno de bateria),SINTETICO_IA,L2 descarga asociada a uso y no a reposo descarta fuga parásita.
F10-L09-0022,G47-L2-12,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L2,DTC P0562 registrado por tensión baja del sistema; la pinza amperimétrica en el cable de salida del alternador mide 0 amperios con motor encendido y luces prendidas.,TECNICO,motor_encendido_pinza_amperimetrica,dtc_p0562|salida_cero_amperios_alternador_con_luces,falla_bateria,P0562,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L2 DTC P0562 con cero amperios de salida del alternador.
F10-L09-0023,G47-L2-13,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L2,Estator del alternador con bobinado quemado de color negro carbón y barniz derretido; al medir continuidad entre fase y masa chasis se constata cortocircuito a tierra.,TALLER,desarme_banco_estator_quemado,estator_bobinado_quemado_negro|cortocircuito_fase_a_masa,falla_arranque,,NO,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),SINTETICO_IA,L2 bobinado de estator quemado en cortocircuito a masa.
F10-L09-0024,G47-L2-14,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L2,Luz de batería parpadea al acelerar en carretera; los bornes de la batería están limpios y apretados a 12 Nm sin sulfato pero el conector del alternador está flojo.,COTIDIANO,carretera_aceleracion_conector,luz_bateria_parpadea_acelerando|bornes_limpios_12nm|conector_alternador_flojo,bornes_sucios,,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L2 luz parpadea con bornes impecables confirmando alternador.
F10-L09-0025,G47-L2-15,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L2,Alternador emite humo blanco y calor extremo tras arrancar con puente de cables; el puente de diodos rectificador tiene 3 diodos positivos en cortocircuito continuo.,TALLER,humo_blanco_puente_diodos,humo_blanco_alternador_calor|3_diodos_positivos_en_corto,falla_bateria,,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L2 diodos en cortocircuito calientan y humean alternador.
F10-L09-0026,G47-L3-01,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Diagnóstico de sistema de carga con osciloscopio automotriz en bornes de batería con motor a 2000 rpm: se observa señal de tensión rectificada con caída periódica profunda de una cresta trifásica con rizado alterno (AC ripple) de 850 mV pico a pico (tolerancia máxima OEM menor a 150 mV AC). En modo voltímetro DC la tensión promedio se sitúa en 12.85 V con luces bajas encendidas (especificación 13.80 V a 14.40 V). Se desmonta el alternador y se comprueba en banco que dos diodos zener de la rama negativa de la placa rectificadora están en circuito abierto.,TECNICO,osciloscopio_2000rpm_ac_ripple_850mv,ac_ripple_850mv_vs_150mv|tension_dc_12_85v_a_2000rpm|dos_diodos_rama_negativa_abiertos,falla_bateria_quimica,,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L3 osciloscopio registra ripple de 850 mV AC y 12.85V DC por diodos abiertos.
F10-L09-0027,G47-L3-02,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Evaluación de alternador pilotado por PWM (módulo de control LIN / RLO en Ford Ranger): el escáner registra DTC P065B referente a rendimiento del circuito de control del alternador. En flujo de datos en vivo el comando de ciclo de trabajo PWM hacia el regulador marca 78% pero la señal de retroalimentación de carga (Field Monitor / terminal FR) permanece estancada en 0.0% con tensión de red en 11.6 V. Prueba con generador de señales confirma que el regulador electrónico inteligente integrado no responde al bus LIN.,TECNICO,scanner_datos_en_vivo_p065b_lin_bus,dtc_p065b|comando_pwm_78porciento_retorno_cero|tension_red_11_6v|regulador_lin_no_responde,falla_bateria_12v,P065B,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L3 DTC P065B con falla en comunicación LIN bus de alternador inteligente.
F10-L09-0028,G47-L3-03,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Prueba de carga máxima en banco de alternadores con reóstato de potencia a 3000 rpm de rotor: alternador nominal de 120 A entrega únicamente 34 A a 13.2 V antes de que la tensión caiga por debajo de 11.5 V. Análisis térmico con cámara infrarroja constata sobrecalentamiento focalizado a 142°C en el tercio inferior del estator debido a espiras en cortocircuito entre fases (resistencia de fase medida en 0.04 ohmios vs 0.28 ohmios nominales).,TECNICO,banco_reostato_entrega_34a_vs_120a,entrega_34a_vs_120a_nominal|estator_a_142c|resistencia_fase_0_04ohm_vs_0_28ohm,falla_arrancador,,NO,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),SINTETICO_IA,L3 banco confirma entrega de solo 34A de 120A con fase en corto a 142°C.
F10-L09-0029,G47-L3-04,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,"Hola maestro, tengo un Toyota Yaris. Ayer en la noche mientras manejaba con lluvia y luces altas se me encendió la lucecita de la batería en el tablero. A los 10 minutos la radio se apagó, las luces se pusieron amarillas débiles y el timón se puso como una piedra. Cuando me orillé el motor se apagó solo y no dio arranque. Medí con multímetro con motor encendido antes de morir y marcaba 11.4 V; la batería cargada en casa arranca el auto al toque pero en marcha el voltaje se viene abajo.",WHATSAPP,yaris_noche_lluvia_luces_altas,luz_bateria_en_marcha|direccion_dura_luces_debiles|voltaje_11_4v_en_marcha|bateria_externa_ok,falla_bateria,,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L3 relato WhatsApp de batería que arranca cargada pero cae a 11.4V rodando.
F10-L09-0030,G47-L3-05,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,"Medición de caída de tensión por el cable de fuerza B+ del alternador a borne positivo de batería bajo carga de 60 A: caída de 0.12 V (normal, especificación menor a 0.25 V) y caída de masa de 0.08 V. Sin embargo la tensión directa en el borne B+ con motor a 1500 rpm registra solo 12.15 V con consumo de campo de 0.1 A en el rotor debido a desgaste de anillos rozantes de cobre con surcos de 1.8 mm y escobillas carbonizadas sin presión de resorte.",TECNICO,caida_tension_b_positivo_rotor_gastado,caida_cable_0_12v_ok|tension_borne_b_12_15v|anillos_rozantes_surcos_1_8mm|corriente_campo_0_1a,falla_cableado_sulfatado,,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L3 cableado perfecto con 0.12V caída pero alternador genera 12.15V por anillos gastados.
F10-L09-0031,G47-L3-06,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Diagnóstico de sobretensión intermitente en Chevrolet Cruze: código DTC P0563 presente por alta tensión en el sistema eléctrico (16.8 V registrados en Freeze Frame a 2400 rpm). El regulador de voltaje electrónico sufrió fuga térmica en el transistor de potencia de excitación manteniéndolo saturado al 100%; la sobretensión recalentó la batería provocando ebullición del ácido y activación de modo de protección de la ECU apagando inyectores.,TECNICO,freeze_frame_p0563_sobretension_16_8v,dtc_p0563|freeze_frame_16_8v_a_2400rpm|transistor_excitacion_saturado_100porciento|bateria_hirviendo,falla_modulo_motor,P0563,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L3 DTC P0563 con sobretensión de 16.8V y ebullición por transistor saturado.
F10-L09-0032,G47-L3-07,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Mi carro ase que la luz del tablero y los faros parpadeen rapido como arbolito de navidad cuando ando de noche. El mecanico le puso el voltimetro y con el carro prendio subia y bajaba de 12 a 15 voltios bien loco. Le bajo el alternador y la placa de diodos taba chamuscada con olor a quemao. La bateria taba buena retiene doce punto seis parada.,ERROR_ORTOGRAFICO,luces_parpadean_voltaje_inestable,luces_parpadean_arbolito_navidad|voltaje_inestable_12_a_15v|placa_diodos_chamuscada|bateria_12_6v_parada,falla_bateria,,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L3 voltaje oscilante 12-15V con placa chamuscada y ortografía informal.
F10-L09-0033,G47-L3-08,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Ensayo en osciloscopio automotriz acoplado a la línea de excitación DF/FR: el alternador emite un zumbido audible de 600 Hz transmitido a los altavoces de la radio que incrementa en frecuencia con la aceleración. La señal muestra una deformación periódica con un semiciclo positivo cortado a cero voltios correspondiente a la destrucción por avalancha de un diodo rectificador principal de 50 A.,TECNICO,osciloscopio_zumbido_radio_diodo_destruido,zumbido_radio_aumenta_con_rpm|semiciclo_cortado_a_cero|diodo_50a_destruido_avalancha,falla_bateria,,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L3 zumbido en radio con semiciclo cortado confirma diodo rectificador destruido.
F10-L09-0034,G47-L3-09,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Prueba de consumo parasitario del alternador en reposo con motor apagado y llave retirada: la pinza amperimétrica de precisión acusa un consumo continuo de 3.85 A que no desciende tras 45 minutos de reposo; al desconectar la tuerca del cable B+ del alternador el consumo del vehículo cae inmediatamente a 28 mA confirmando fuga masiva interna por diodo rectificador en cortocircuito.,TECNICO,consumo_reposo_borne_b_positivo_3_85a,fuga_3_85a_motor_apagado|cae_a_28ma_al_desconectar_b_positivo|diodo_en_corto,fuga_red_can,,NO,SI,Fuga parasita de corriente en reposo (consumo nocturno de bateria),SINTETICO_IA,L3 diodo de alternador en cortocircuito consume 3.85A en reposo.
F10-L09-0035,G47-L3-10,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Inspección de polea libre de alternador (OAP / decoupler): el embrague unidireccional interno de rodillos helicoidales se encuentra soldado en ambos sentidos de giro; al desacelerar bruscamente desde 4500 rpm el rotor del alternador transmite latigazos torsionales a la correa de accesorios provocando vibración de 12 mm en el tensor y chillido estridente sin patinamiento de embrague de tracción.,TALLER,polea_oap_soldada_latigazos_tensor,embrague_oap_soldado_dos_sentidos|latigazos_12mm_tensor_accesorios|chillido_al_desacelerar,falla_embrague_transmision,,NO,SI,Disco de embrague desgastado o patinando,SINTETICO_IA,L3 polea desacopladora OAP soldada genera latigazos torsionales al desacelerar.
F10-L09-0036,G47-L3-11,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Análisis termográfico FLIR de alternador bajo carga de 80 A tras 20 minutos de banco de pruebas: la carcasa posterior alcanza 138°C en el área de la placa rectificadora de diodos mientras la carcasa frontal opera en 62°C (gradiente térmico de 76°C); la soldadura de estaño de dos diodos se encuentra derretida con goteo metálico en el interior de la tapa plástica.,TECNICO,termografia_flir_placa_diodos_138c,temperatura_placa_diodos_138c_vs_62c|gradiente_termico_76c|soldadura_estaño_derretida,falla_refrigeracion_motor,,NO,SI,Falla en termostato o motoventilador de radiador,SINTETICO_IA,L3 termografía acusa 138°C en placa de diodos con desoldadura de estaño.
F10-L09-0037,G47-L3-12,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Verificación de alternador en vehículo diésel con bomba de vacío de frenos adosada al eje posterior del alternador: el retén de aceite del depresor de vacío se rompió inundando el bobinado del rotor y el colector de delgas con aceite de motor 15W-40 caliente; la mezcla de aceite y polvo de carbón generó un puente conductor entre delgas anulando el campo magnético y dejando la tensión en 12.0 V.,TALLER,depresor_vacio_inunda_alternador_aceite,aceite_depresor_inunda_rotor_delgas|puente_conductor_carbon_aceite|tension_cae_a_12_0v,falla_servofreno_vacio,,NO,SI,Falla en servofreno (booster) o linea de vacio,SINTETICO_IA,L3 fuga de aceite de bomba de vacío contamina alternador anulando excitación.
F10-L09-0038,G47-L3-13,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,"Evaluación de bus LIN de alternador en BMW Serie 3 con escáner ISTA: código de error 2E97 almacenado por generador sin comunicación en línea BSD/LIN; el alternador opera en modo de emergencia por defecto suministrando tensión fija de 13.55 V independiente de la demanda eléctrica y el estado de carga de la batería AGM, impidiendo la regeneración en frenada.",TECNICO,scanner_ista_codigo_2e97_lin_bsd,dtc_2e97_bsd_lin|tension_emergencia_fija_13_55v|sin_carga_inteligente_agm,falla_bateria_agm,,NO,SI,Bateria descargada o bornes sulfatados,SINTETICO_IA,L3 código 2E97 de comunicación BSD fija tensión en modo degradado 13.55V.
F10-L09-0039,G47-L3-14,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Prueba de aislamiento de bobinado de estator con megóhmetro a 500 V DC: resistencia de aislamiento fase-carcasa de 0.08 Megaohmios (especificación mínima superior a 5.0 Megaohmios); en caliente a 85°C el barniz aislante se perfora provocando derivación a tierra que descarga la batería a través del chasis en solo 4 horas de uso.,TECNICO,megohmetro_estator_0_08_megaohm,aislamiento_fase_carcasa_0_08_mohm_vs_5_mohm|perforacion_barniz_85c|derivacion_a_tierra,falla_fuga_parasita,,NO,SI,Fuga parasita de corriente en reposo (consumo nocturno de bateria),SINTETICO_IA,L3 megóhmetro registra 0.08 Mohm de aislamiento en estator perforado.
F10-L09-0040,G47-L3-15,Alternador defectuoso o placa de diodos quemada,ELECTRICO,L3,Sustitución de alternador tras fractura mecánica de rodamiento trasero de agujas del rotor: el rotor experimentó descentramiento radial de 1.2 mm rozando físicamente contra los núcleos polares del estator a 3500 rpm con chirrido estridente de 96 dBA y desprendimiento de virutas de hierro que destruyeron las escobillas del regulador.,TALLER,rodamiento_rotor_descentrado_roce_estator,rodamiento_rotor_destruido|descentramiento_1_2mm_roza_estator|virutas_destruyen_escobillas,falla_correa_distribucion,,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L3 rotor rozando contra estator por rodamiento destruido genera 96 dBA.
F10-L09-0041,G48-L1-01,Bateria descargada o bornes sulfatados,ELECTRICO,L1,Al girar la llave para encender el carro solo hace un tic-tic-tic rápido y el tablero se apaga.,COTIDIANO,intento_arranque_tic_tic,tic_tic_tic_rapido_tablero_se_apaga,,,SI,NO,,SINTETICO_IA,L1 tic-tic rápido con apagado de tablero.
F10-L09-0042,G48-L1-02,Bateria descargada o bornes sulfatados,ELECTRICO,L1,"Hola, hoy quise prender el auto y está completamente muerto, ni la luz del techo prende.",WHATSAPP,manana_completamente_muerto,completamente_muerto_sin_luz_techo,,,SI,NO,,SINTETICO_IA,L1 carro muerto sin luces.
F10-L09-0043,G48-L1-03,Bateria descargada o bornes sulfatados,ELECTRICO,L1,Veo como un polvo blanco y verdoso reseco acumulado encima de los postes de la batería.,COTIDIANO,inspeccion_bornes_polvo,polvo_blanco_verdoso_postes_bateria,,,SI,NO,,SINTETICO_IA,L1 sulfatación visible en bornes.
F10-L09-0044,G48-L1-04,Bateria descargada o bornes sulfatados,ELECTRICO,L1,El motor intenta girar pero muy lento y pesado como si le faltara fuerza eléctrica.,COTIDIANO,crank_lento_pesado,motor_gira_lento_pesado_sin_fuerza,,,SI,NO,,SINTETICO_IA,L1 crank lento y pesado.
F10-L09-0045,G48-L1-05,Bateria descargada o bornes sulfatados,ELECTRICO,L1,Si le pongo cables pasacorriente arranca de una pero al apagarlo ya no tiene fuerza.,TALLER,arranque_con_puente,arranca_con_cables_no_retiene_fuerza,,,SI,NO,,SINTETICO_IA,L1 arranca con puente pero no retiene.
F10-L09-0046,G48-L1-06,Bateria descargada o bornes sulfatados,ELECTRICO,L1,"Buenas, el carro no da arranque y las agujas del velocímetro vibran locas al fondo.",WHATSAPP,intento_arranque_agujas,agujas_vibran_sin_arrancar,,,SI,NO,,SINTETICO_IA,L1 reseteo de agujas en intento de arranque.
F10-L09-0047,G48-L1-07,Bateria descargada o bornes sulfatados,ELECTRICO,L1,A veces no prende nada y si muevo los cables de la batería con la mano vuelve la corriente.,COTIDIANO,mover_cables_bateria,vuelve_corriente_al_mover_cables,,,SI,NO,,SINTETICO_IA,L1 falso contacto en cables de batería.
F10-L09-0048,G48-L1-08,Bateria descargada o bornes sulfatados,ELECTRICO,L1,Ayuda ase clac clac clac en el motor y se reinisia el estereo.,ERROR_ORTOGRAFICO,reinicio_estereo_clac,clac_clac_clac_reinisia_estereo,,,SI,NO,,SINTETICO_IA,L1 clac rápido con reinicio de estéreo.
F10-L09-0049,G48-L1-09,Bateria descargada o bornes sulfatados,ELECTRICO,L1,La batería ya tiene como 4 años y en invierno le cuesta un mundo hacer girar el motor.,COTIDIANO,invierno_antiguedad,bateria_4_anos_cuesta_en_frio,,,SI,NO,,SINTETICO_IA,L1 batería vieja con dificultad en frío.
F10-L09-0050,G48-L1-10,Bateria descargada o bornes sulfatados,ELECTRICO,L1,Giro el contacto y se escucha un chasquido continuo de relés adentro del tablero.,COTIDIANO,contacto_chasquido_reles,chasquido_continuo_reles_tablero,,,SI,NO,,SINTETICO_IA,L1 chasquido de relés por baja tensión.
F10-L09-0051,G48-L2-01,Bateria descargada o bornes sulfatados,ELECTRICO,L2,Voltaje en reposo de la batería de 11.4 V con motor apagado; al dar arranque el voltaje cae en picada a 6.2 V y el motor de arranque apenas gira una vuelta pesada.,TECNICO,reposo_y_cranking_caida_6_2v,reposo_11_4v|caida_en_cranking_a_6_2v|crank_lento_pesado,falla_motor_arranque,,NO,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),SINTETICO_IA,L2 caída severa a 6.2V en cranking descarta motor de arranque.
F10-L09-0052,G48-L2-02,Bateria descargada o bornes sulfatados,ELECTRICO,L2,Bornes positivo y negativo con costra gruesa de sulfato de plomo azulado; al medir con multímetro hay 12.6 V en los postes de plomo pero solo 9.8 V en los terminales de cobre.,TALLER,caida_tension_bornes_sulfatados,costra_sulfato_plomo_bornes|12_6v_en_postes_vs_9_8v_en_terminales,falla_bateria_interna,,NO,SI,Alternador defectuoso o placa de diodos quemada,SINTETICO_IA,L2 caída de tensión de 2.8V entre poste y terminal por sulfato.
F10-L09-0053,G48-L2-03,Bateria descargada o bornes sulfatados,ELECTRICO,L2,El auto arranca al toque si se le colocan cables pasacorriente desde otro auto; una vez encendido el alternador mantiene 14.2 V estables en marcha.,COTIDIANO,puente_arranca_alternador_14_2v,arranca_con_cables_al_toque|alternador_mantiene_14_2v,falla_alternador,,NO,SI,Alternador defectuoso o placa de diodos quemada,SINTETICO_IA,L2 alternador genera 14.2V perfecto descarta alternador.
F10-L09-0054,G48-L2-04,Bateria descargada o bornes sulfatados,ELECTRICO,L2,Batería de ácido-plomo con una celda comunicada o en cortocircuito interno; la tensión en vacío se estanca en 10.5 V fijos y no sube aunque se cargue durante 12 horas.,TECNICO,celda_cortocircuito_10_5v,tension_estancada_10_5v|celda_en_cortocircuito_interno|no_carga_12h,falla_fuga_nocturna,,NO,SI,Fuga parasita de corriente en reposo (consumo nocturno de bateria),SINTETICO_IA,L2 celda en corto estancada en 10.5V fijos.
F10-L09-0055,G48-L2-05,Bateria descargada o bornes sulfatados,ELECTRICO,L2,Al accionar el arranque se produce un tableteo rápido tipo ametralladora del solenoide porque la tensión se desploma por debajo de 8 V; las luces de cabina se extinguen.,COTIDIANO,tableteo_ametralladora_solenoide,tableteo_rapido_solenoide|tension_desploma_bajo_8v|luces_se_apagan,falla_solenoide_arranque,,NO,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),SINTETICO_IA,L2 ametralladora por caída bajo 8V descarta solenoide roto.
