id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones
F10-L05-0011,G21-L2-01,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,El motor gira con buena velocidad de arranque pero no enciende; se verificó y no hay chispa en bujías ni pulso en inyectores porque el sensor CKP no emite señal.,COTIDIANO,arranque,sin_chispa|sin_pulso_inyectores|ckp_sin_senal,falla_bateria,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L2 ausencia simultánea de chispa e inyección vs bomba de gasolina.
F10-L05-0012,G21-L2-02,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,Código P0335 referente al sensor de cigüeñal; el auto se apaga repentinamente tras rodar 25 minutos y no vuelve a prender hasta que el bloque de motor se enfría.,TECNICO,marcha_caliente,dtc_p0335|apaga_25min|enciende_al_enfriar,falla_bomba_combustible,P0335,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L2 DTC P0335 con corte térmico repetitivo.
F10-L05-0013,G21-L2-03,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,Al dar marcha el motor de arranque gira perfecto pero la aguja del tacómetro no se mueve de cero; la bomba de gasolina funciona con puente pero no por comando de la ECU.,TALLER,arranque,tacometro_cero_arranque|bomba_ok_puente,falla_motor_arranque,,NO,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),SINTETICO_IA,L2 tacómetro en cero con motor de arranque girando fuerte.
F10-L05-0014,G21-L2-04,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,"Hola maestro, el escáner arroja P0340 en el sensor de levas CMP. El auto arranca después de 6 segundos de insistir y se siente sin fuerza al acelerar.",WHATSAPP,arranque_largo,dtc_p0340|arranque_6_segundos|falta_fuerza,falla_cadena,P0340,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L2 arranque en modo degradado por CMP vs cadena.
F10-L05-0015,G21-L2-05,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,El sensor de cigüeñal inductivo tiene la bobina interna degradada; en frío mide 900 ohms dentro de rango pero al calentar a 80°C sube a circuito abierto infinito.,TECNICO,prueba_resistencia_termica,resistencia_900_a_infinito_caliente,falla_bobinas,,NO,NO,,SINTETICO_IA,L2 bobina de CKP abre circuito por temperatura.
F10-L05-0016,G21-L2-06,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,En autopista se siente un corte abrupto de encendido de un segundo y prende Check Engine con P0339; el cable blindado del CKP tiene la malla rota rozando el escape.,TALLER,autopista_corte,corte_un_segundo|dtc_p0339|cable_blindado_ckp_roce,falla_bujia,P0339,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L2 corte total P0339 por apantallamiento vs bujía.
F10-L05-0017,G21-L2-07,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,El carro arranca al toque en la mañana pero si lo apago después de manejar una hora ya no prende; le echo agua fría al sensor detrás de la polea y arranca de una.,COTIDIANO,choque_termico_sensor,no_prende_en_caliente|agua_fria_sensor_enciende,falla_motor_arranque,,NO,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),SINTETICO_IA,L2 prueba empírica de agua en sensor CKP descarta motor de arranque.
F10-L05-0018,G21-L2-08,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,Mi carro da vueltas el motor pero no arranca y en el tablero sale codigo P0335. Revisaron la faja y esta en su punto pero el captador de cigueñal no lee los dientes.,ERROR_ORTOGRAFICO,arranque_fallido,dtc_p0335|faja_en_punto|captador_no_lee_dientes,faja_saltada,P0335,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L2 faja en punto descarta distribución corrida.
F10-L05-0019,G21-L2-09,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,Sensor de árbol de levas CMP tipo Hall genera señal plana de 5V fijos sin conmutar a masa al girar la rueda fónica por falla en el circuito integrado interno.,TECNICO,comprobacion_voltaje_hall,senal_5v_plana_sin_conmutar|circuito_hall_averiado,falla_computadora,,NO,NO,,SINTETICO_IA,L2 sensor Hall bloqueado en nivel alto.
F10-L05-0020,G21-L2-10,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,"El motor tironea fuerte a 2500 rpm y pierde sincronismo con código P0016; el calado mecánico está perfecto y el juego axial del dámper no existe, siendo el sensor CMP el defectuoso.",TALLER,2500rpm_tironeo,dtc_p0016|calado_mecanico_perfecto|sensor_cmp_defectuoso,cadena_estirada,P0016,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L2 calado perfecto descarta cadena y confirma sensor CMP.
F10-L05-0021,G21-L2-11,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,"Buenas maestro, el carro se me apagó rodando. Pensé que era la bomba pero el mecánico me dice que la bomba manda gasolina y lo que no hay es chispa por sensor de cigueñal.",WHATSAPP,marcha_apagado,apago_rodando|bomba_manda_gasolina|sin_chispa_sensor_cigueñal,falla_bomba_gasolina,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L2 bomba manda combustible descartando bomba de gasolina.
F10-L05-0022,G21-L2-12,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,DTC P0341 de rango y rendimiento del sensor de posición del árbol de levas; el conector tiene la traba rota y vibra desconectándose en caminos irregulares.,TECNICO,inspeccion_conector_cmp,dtc_p0341|conector_traba_rota|falso_contacto_vibracion,falla_vvt,P0341,NO,SI,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),SINTETICO_IA,L2 código P0341 por conector flojo vs sistema VVT.
F10-L05-0023,G21-L2-13,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,El motor tose y cabecea al intentar arrancar en caliente; el sensor CKP tiene acumulación de viruta metálica del embrague en la punta imantada que deforma la lectura.,TALLER,inspeccion_punta_sensor,viruta_metalica_punta_imantada_ckp|deformacion_lectura,falla_motor_arranque,,NO,NO,,SINTETICO_IA,L2 viruta imantada en punta de sensor CKP.
F10-L05-0024,G21-L2-14,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,El auto arranca pero no pasa de 3000 rpm funcionando en estrategia de emergencia; el sensor CMP no entrega pulsos y la ECU sincroniza solo por flancos del CKP.,COTIDIANO,limp_mode_3000rpm,modo_emergencia_3000rpm|cmp_sin_pulsos|sincroniza_solo_ckp,falla_cuerpo_mariposa,,NO,NO,,SINTETICO_IA,L2 modo de emergencia por ausencia de CMP.
F10-L05-0025,G21-L2-15,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,DTC P0335 intermitente en aceleración fuerte; el entrehierro entre el sensor de cigüeñal y la rueda fónica es excesivo con 1.8 mm (tolerancia 0.5 a 1.0 mm).,TECNICO,medicion_entrehierro,dtc_p0335|entrehierro_1_8mm_excesivo|tolerancia_1mm,falla_rueda_fonica,P0335,NO,NO,,SINTETICO_IA,L2 entrehierro excesivo de 1.8 mm en sensor CKP.
F10-L05-0026,G21-L3-01,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"En prueba de osciloscopio automotriz de dos canales se monitorea la señal analógica del sensor de cigüeñal inductivo CKP y la señal digital cuadrada de 5V del CMP. Al calentar el motor a 92°C de refrigerante la amplitud pico a pico del CKP colapsa de 4.2V a 0.3V por cortocircuito térmico entre espiras internas de la bobina, apagando el motor de golpe con DTC P0335. La presión de gasolina se mantiene en 3.8 bar y la compresión es de 165 psi pareja.",TECNICO,analisis_osciloscopio_dos_canales,dtc_p0335|ckp_colapsa_4_2_a_0_3v_termico|presion_combustible_3_8bar_ok,falla_bomba_gasolina_electrica,P0335,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L3 oscilograma dual demuestra colapso de amplitud a 0.3V descartando bomba.
F10-L05-0027,G21-L3-02,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"El vehículo ingresa en grúa por no encender tras apagarse en marcha. El motor de arranque gira vigorosamente a 260 rpm pero el escáner reporta 'Engine Speed: 0 RPM' en datos en vivo y DTC P0335. Se conectó lámpara de prueba noid en los 4 conectores de inyectores y no hay destello de masa, ni tampoco salto de chispa en las bobinas COP. Se midió la resistencia del sensor CKP marcando circuito abierto infinito en lugar de 850 ohms especificados.",TALLER,diagnostico_linea_ckp_noid,dtc_p0335|engine_speed_0rpm|sin_chispa_sin_noid|resistencia_ckp_infinita,falla_motor_arranque,P0335,NO,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),SINTETICO_IA,L3 RPM en cero con lámpara noid inactiva y resistencia infinita.
F10-L05-0028,G21-L3-03,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"Código P0340 referente al sensor CMP del árbol de levas de escape. El motor demora 8 segundos de marcha para arrancar y se enciende el Check Engine. Al medir con osciloscopio la señal de salida del sensor Hall se observa que la tensión de nivel bajo no cae a 0V sino que se queda estancada en 1.8V debido a degradación de la etapa de drenador abierto, impidiendo que la PCM reconozca el flanco de bajada de sincronización.",TECNICO,diagnostico_flanco_hall_cmp,dtc_p0340|nivel_bajo_estancado_1_8v|pcm_no_detecta_flanco_bajada,falla_computadora_pcm,P0340,NO,NO,,SINTETICO_IA,L3 nivel bajo Hall en 1.8V impide reconocimiento de flanco.
F10-L05-0029,G21-L3-04,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"Vehículo presenta tironeos violentos en aceleración y código P0016. Se desmontó la tapa de distribución y se verificó con útil de calado OEM que las marcas de árbol de levas y cigüeñal coinciden al milímetro con cadena tensa. Al revisar el sensor CMP se constató que la carcasa plástica está fisurada y rozaba contra la rueda fónica, habiendo desgastado el núcleo captador magnético.",TALLER,inspeccion_calado_vs_sensor,dtc_p0016|marcas_calado_exactas_cadena_tensa|sensor_cmp_fisurado_roce,cadena_saltada,P0016,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L3 útil de calado perfecto descarta cadena corrida y confirma CMP fisurado.
F10-L05-0030,G21-L3-05,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"Hola maestro, el carro se me apaga después de manejar media hora y tengo que esperar que se enfríe para que vuelva a encender. En el taller le cambiaron bujías, bobinas y bomba de nafta pero seguía con la falla. Le pusieron el osciloscopio al sensor del cigueñal que va abajo y cuando calienta la señal se vuelve una raya recta; le cambiaron el sensor CKP y se arregló.",WHATSAPP,historial_piezas_cambiadas_ckp,apaga_media_hora|piezas_cambiadas_persiste|senal_ckp_se_vuelve_recta,falla_bujias_bobinas,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L3 piezas de encendido y bomba nuevas descartan rivales.
F10-L05-0031,G21-L3-06,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"DTC P0336 referente al rendimiento del sensor de cigüeñal. En captura de osciloscopio se detecta que el diente de referencia faltante (gap de 60-2 dientes) presenta ruido eléctrico parásito de alta frecuencia inducido por el alternador, borrando la ventana de sincronización para la computadora cada vez que se encienden las luces altas.",TECNICO,ruido_parasito_diente_faltante,dtc_p0336|ruido_parasito_gap_60_menos_2|interferencia_alternador,falla_bateria,P0336,NO,NO,,SINTETICO_IA,L3 ruido parásito en diente faltante gap 60-2.
F10-L05-0032,G21-L3-07,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"El motor arranca con dificultad presentando contraexplosiones por el múltiple de admisión. Se conectó escáner mostrando DTC P0341 en sensor CMP. La prueba con multímetro arrojó alimentación de 5.0V correcta y masa de 0.02V impecable, pero la señal de salida no conmuta debido a fractura del imán permanente interno en el cabezal del sensor.",TALLER,alimentacion_y_masa_cmp,dtc_p0341|alimentacion_5v_ok_masa_ok|iman_fracturado_cabezal,falla_cableado_alimentacion,P0341,NO,NO,,SINTETICO_IA,L3 alimentaciones perfectas con imán interno fracturado.
F10-L05-0033,G21-L3-08,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,Mi auto se apaga de golpe en carretera con codigo P0335 y no arranca mas hasta que enfria. En el taller le midieron con tester la resistencia al sensor de cigueñal y en caliente dio infinito cortado. Le pusieron sensor nuevo original y no volvio a fallar en subidas ni en trafico.,ERROR_ORTOGRAFICO,corte_carretera_tester,dtc_p0335|resistencia_infinita_cortado_caliente|sensor_nuevo_resuelve,falla_modulo_ignicion,P0335,NO,NO,,SINTETICO_IA,L3 resistencia infinita en caliente comprobada con tester y ortografía informal.
F10-L05-0034,G21-L3-09,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"Corte súbito de encendido bajo vibración a 3500 rpm con código P0339. Al inspeccionar el conector del sensor CKP de 3 pines se halló el pin hembra de señal ensanchado sin tensión mecánica, provocando microdesconexiones de 5 milisegundos que resetean el contador de sincronización del PCM.",TECNICO,inspeccion_pin_conector_ckp,dtc_p0339|pin_hembra_ensanchado|microdesconexiones_5ms,falla_bobina_encendido,P0339,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L3 microdesconexiones de 5 ms por pin hembra ensanchado.
F10-L05-0035,G21-L3-10,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"DTC P0017 en motor VVT de 4 cilindros. Se verificó con manómetro hidráulico que la presión de aceite llega a 45 psi a los variadores y el solenoide OCV actúa linealmente. Al intercambiar los sensores CMP de admisión y escape el código migró a P0016, comprobándose que la falla residía en el sensor Hall y no en el sistema mecánico de avance variable.",TALLER,intercambio_sensores_cmp,dtc_p0017_migra_a_p0016|presion_aceite_45psi_ok|solenoide_ocv_lineal,falla_solenoide_vvt,P0017,NO,SI,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),SINTETICO_IA,L3 prueba cruzada de sensores CMP migra el código de falla.
F10-L05-0036,G21-L3-11,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"Buenas tardes, el carro tiembla en mínimo y a veces se apaga cuando piso el freno en un semáforo. En el escáner sale código de árbol de levas pero la distribución es nueva y la pusieron con trabas originales de fábrica. Le sacaron el sensor CMP y estaba partido en la punta porque rozaba.",WHATSAPP,distribucion_nueva_con_trabas,dtc_arbol_levas|distribucion_nueva_con_trabas|sensor_cmp_partido_punta,cadena_destensada,,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L3 distribución nueva calada con trabas descarta salto de faja.
F10-L05-0037,G21-L3-12,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,Medición de tensión de referencia del sensor Hall del árbol de levas: al dar contacto la línea de pull-up entrega 5.0V normales provenientes de la ECU. Al girar el motor manualmente el voltaje conmuta entre 0.1V y 4.9V correctamente pero al superar las 1200 rpm la frecuencia de salida se desconfigura por histéresis térmica del integrado.,TECNICO,prueba_histeresis_termica_hall,pull_up_5v_ok|conmuta_manual_falla_a_1200rpm|histeresis_termica,falla_ecu,,NO,NO,,SINTETICO_IA,L3 fallo de conmutación dependiente de frecuencia por histéresis térmica.
F10-L05-0038,G21-L3-13,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,El motor arranca tras 10 segundos de marcha únicamente en modo de respaldo utilizando la señal de CMP con código P0335 activo. Al revisar el sensor CKP detrás del volante de inercia se encontró que el cable sufrió aprisionamiento contra la carcasa de la caja durante el cambio de embrague cortando la línea a masa.,TALLER,modo_respaldo_cmp,dtc_p0335|modo_respaldo_arranque_10seg|cable_ckp_aprisionado_caja,falla_embrague,P0335,NO,SI,Disco de embrague desgastado o patinando,SINTETICO_IA,L3 cable aprisionado en montaje de embrague causa P0335.
F10-L05-0039,G21-L3-14,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"DTC P0340 recurrente en motor 1.6 16v. La señal del sensor CMP presenta flancos de subida redondeados con tiempo de transición de más de 80 microsegundos (especificación menor a 5 us) debido a condensador interno en fuga, impidiendo que el microprocesador sincronice el encendido secuencial.",TECNICO,analisis_tiempo_transicion_flancos,dtc_p0340|tiempo_transicion_80us_redondeado|condensador_interno_fuga,falla_inyectores,P0340,NO,NO,,SINTETICO_IA,L3 flancos redondeados a 80 us por condensador en fuga.
F10-L05-0040,G21-L3-15,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,"Al exigir el motor en subida se producen tirones severos seguidos de apagado total de inyección con código P0335. Se comprobó que al calentar el motor el entrehierro del sensor CKP se incrementa por dilatación térmica de la pletina de soporte de chapa doblada, cayendo el voltaje inducido por debajo del umbral de detección.",TALLER,dilatacion_soporte_ckp,dtc_p0335|dilatacion_soporte_chapa|entrehierro_aumenta_caliente,falla_bomba_gasolina,P0335,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L3 dilatación de soporte incrementa entrehierro en caliente.
F10-L05-0041,G22-L1-01,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,El carro se pone muy pesado para arrancar justo después de tanquear gasolina.,COTIDIANO,post_tanqueo,dificultad_arranque_post_tanqueo,,,SI,NO,,SINTETICO_IA,L1 arranque pesado tras llenar tanque.
F10-L05-0042,G22-L1-02,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,"Hola, siento un olor fuerte a gasolina cruda dentro del carro al manejar.",WHATSAPP,marcha,olor_gasolina_habitaculo,,,SI,NO,,SINTETICO_IA,L1 olor a vapores de nafta en habitáculo.
F10-L05-0043,G22-L1-03,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,Se encendió el Check Engine y me dijeron que hay una fuga pequeña de vapores.,COTIDIANO,diagnostico,check_engine|fuga_pequena_vapores,,,SI,NO,,SINTETICO_IA,L1 aviso de fuga menor de emisiones.
F10-L05-0044,G22-L1-04,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,Al abrir la tapa de la gasolina suena como si destapara una gaseosa con mucha presión.,COTIDIANO,apertura_tapa,succion_fuerte_tapa_gasolina,,,SI,NO,,SINTETICO_IA,L1 despresurización audible en tapa.
F10-L05-0045,G22-L1-05,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,El ralentí se vuelve inestable y tiembla solo cuando el tanque está completamente lleno.,TALLER,tanque_lleno_ralenti,ralenti_inestable_tanque_lleno,,,SI,NO,,SINTETICO_IA,L1 inestabilidad asociada a nivel de combustible.
F10-L05-0046,G22-L1-06,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,Aparece un código de purga incorrecta del sistema de emisiones en el escáner.,TECNICO,diagnostico,codigo_purga_incorrecta_evap,,,SI,NO,,SINTETICO_IA,L1 código genérico de purga EVAP.
F10-L05-0047,G22-L1-07,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,Siento un ruidito como de golpeteo rápido tac-tac-tac cerca del motor al acelerar suave.,COTIDIANO,aceleracion_suave,ruido_tac_tac_rapido_valvula,,,SI,NO,,SINTETICO_IA,L1 conmutación audible de válvula de purga.
F10-L05-0048,G22-L1-08,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,Se prendio la luz del motor y huele a nafta por la llanta trasera derecha.,ERROR_ORTOGRAFICO,inspeccion_trasera,luz_motor|olor_nafta_llanta_trasera,,,SI,NO,,SINTETICO_IA,L1 olor en zona de canister con ortografía informal.
F10-L05-0049,G22-L1-09,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,"Buenas, llené el tanque a tope y cuando salí del grifo el carro casi se apaga.",WHATSAPP,salida_grifo,casi_se_apaga_post_llenado,,,SI,NO,,SINTETICO_IA,L1 ahogo inmediato post-llenado.
F10-L05-0050,G22-L1-10,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,Presurización o depresión fuera de rango detectada en el depósito de combustible.,TECNICO,monitoreo_evap,presion_deposito_fuera_rango,,,SI,NO,,SINTETICO_IA,L1 reporte técnico de presión en tanque.
F10-L05-0051,G22-L2-01,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,Tras llenar el tanque en el grifo el motor demora 10 segundos en arrancar tosiendo y ahogado; la válvula de purga de canister se quedó trabada abierta succionando vapores crudos.,COTIDIANO,post_tanqueo_completo,arranque_largo_ahogado|valvula_purga_trabada_abierta,falla_bomba_combustible,,NO,SI,Falla en regulador de presion de combustible o diafragma roto,SINTETICO_IA,L2 válvula de purga abierta ahoga tras tanquear vs regulador.
F10-L05-0052,G22-L2-02,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,Código P0441 por flujo incorrecto de purga EVAP; al desconectar la manguera de la válvula en ralentí se siente succión constante cuando el solenoide debería estar cerrado.,TECNICO,prueba_succion_valvula_purga,dtc_p0441|succion_constante_ralenti|solenoide_deberia_cerrar,falla_iac,P0441,NO,SI,Cuerpo de aceleracion o valvula IAC sucia,SINTETICO_IA,L2 succión constante en ralentí con P0441.
F10-L05-0053,G22-L2-03,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,Olor penetrante a vapores de gasolina en el habitáculo; se inspeccionó el canister de carbón activado ubicado sobre el eje trasero encontrándose la carcasa plástica rajada por impacto de piedra.,TALLER,inspeccion_canister_trasero,olor_vapores_gasolina|canister_carcasa_rajada_piedra,fuga_linea_freno,,NO,NO,,SINTETICO_IA,L2 canister perforado por piedra genera olor.
F10-L05-0054,G22-L2-04,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,DTC P0455 de fuga grande detectada en el sistema de emisiones evaporativas; la tapa del tanque de combustible tiene la junta de goma cuarteada y no logra sellar herméticamente.,COTIDIANO,inspeccion_tapa_gasolina,dtc_p0455|tapa_gasolina_junta_cuarteada|sin_sello_hermetico,fuga_tanque_combustible,P0455,NO,NO,,SINTETICO_IA,L2 código P0455 por junta de tapa cuarteada.
F10-L05-0055,G22-L2-05,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,"Hola maestro, el auto tiembla en ralentí y el escáner muestra ajuste de combustible negativo en -18%; al estrangular la manguera que viene del canister el motor empareja de inmediato.",WHATSAPP,prueba_estrangulamiento_manguera,ltft_menos_18|estrangular_manguera_canister_empareja,inyectores_goteando,,NO,SI,Inyectores sucios o filtro de combustible obstruido,SINTETICO_IA,L2 prueba de pinzamiento de manguera EVAP empareja motor.
F10-L05-0056,G22-L2-06,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,DTC P0442 de pequeña fuga en el sistema EVAP; la prueba con máquina de humo a 0.5 psi reveló escape leve de humo por la válvula de ventilación vent valve del canister.,TECNICO,prueba_humo_evap,dtc_p0442|fuga_humo_vent_valve_canister,falla_sensor_oxigeno,P0442,NO,SI,Falla en sensor de oxigeno o mezcla rica,SINTETICO_IA,L2 fuga pequeña P0442 localizada con máquina de humo.
F10-L05-0057,G22-L2-07,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,El auto arranca bien en frío pero si cargo combustible con el motor apagado luego no enciende hasta el tercer intento botando humo negro y olor a nafta cruda.,COTIDIANO,arranque_post_llenado,no_enciende_post_tanqueo|humo_negro_olor_nafta,falla_motor_arranque,,NO,SI,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),SINTETICO_IA,L2 ahogo exclusivo post-tanqueo vs sistema Flex.
