id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones
F10-L03-0030,G11-L3-05,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,"Hola maestro, el carro arranca después de darle arranque largo y tiembla horrible. El mecánico metió escáner y sale P0016. Abrieron la tapa de la cadena y el templador hidráulico está reventado botando aceite, la cadena choca contra el fierro de la tapa.",WHATSAPP,arranque_dificil,dtc_p0016|templador_reventado|cadena_choca_tapa,falla_bomba_gasolina,P0016,NO,NO,,SINTETICO_IA,L3 tensor reventado con código P0016.
F10-L03-0031,G11-L3-06,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,Falla de encendido errática y pérdida de potencia general sin respuesta al acelerador. La señal del CMP presenta jitter y retraso constante respecto al punto muerto superior. Al desarmar la distribución se encontró la chaveta del piñón del cigüeñal degollada con juego angular libre de 15 grados.,TECNICO,inspeccion_damper,chaveta_ciguenal_degollada|juego_angular_15_grados,falla_sensor_ckp,,NO,NO,,SINTETICO_IA,L3 chaveta del piñón de cigüeñal degollada.
F10-L03-0032,G11-L3-07,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,El cliente reclama pérdida de fuerza y humo negro al acelerar. Se verificó el punto de distribución y la correa saltó un diente hacia el retraso. La presión de compresión cayó de 170 psi a 125 psi uniforme en todos los cilindros. Al reajustar el calado a sus marcas la compresión regresó a 170 psi.,TALLER,ajuste_calado,correa_salto_un_diente|compresion_cayo_a_125_recupera_170,desgaste_anillos,,NO,SI,Consumo de aceite por desgaste de anillos o retenes,SINTETICO_IA,L3 salto de 1 diente recupera compresión tras calado.
F10-L03-0033,G11-L3-08,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,"Ruido de tableteo metálico frontal continuo. Se midió la presión de aceite encontrando 35 psi correcta pero la cadena golpea la carcasa. El tensor mecánico de trinquete se atascó en su primer diente por residuos de carbón, dejando la cadena completamente destensada en el ramal flojo.",TALLER,motor_en_marcha,tensor_trinquete_atascado|cadena_ramal_flojo|presion_aceite_35psi,falla_bomba_aceite,,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L3 trinquete atascado con presión de aceite correcta.
F10-L03-0034,G11-L3-09,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,"DTC P0016 en motor 1.6 16v. El auto arranca pesado, no pasa de 80 km/h y tiene un cascabeleo en la distribucion. Se retiro la tapa y la faja perdio tres dientes consecutivos en el cigueñal estando a punto de cortarce del todo.",ERROR_ORTOGRAFICO,aceleracion_limitada,dtc_p0016|faja_perdio_3_dientes|cascabeleo_distribucion,falla_transmision,P0016,NO,NO,,SINTETICO_IA,L3 dientes barridos en faja con error ortográfico.
F10-L03-0035,G11-L3-10,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,Medición de avance de encendido con escáner muestra corrección máxima negativa de menos 15 grados en ralentí. El árbol de levas de admisión saltó 2 dientes por rotura de tensor secundario. Las válvulas no llegaron a colisionar con los pistones pero el cruce provoca vacío pobre de 11 inHg.,TECNICO,ralenti_vacio,avance_menos_15_grados|salto_2_dientes|vacio_11inhg,fuga_vacio_multiple,,NO,SI,Cuerpo de aceleracion o valvula IAC sucia,SINTETICO_IA,L3 vacío pobre 11 inHg por desfase valvular.
F10-L03-0036,G11-L3-11,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,"Buenas tardes, el carro empezó a sonar como si tuviera piedras en la tapa delantera del motor. Al acelerar zumba y vibra. El mecánico revisó la cadena y el patín plástico se partió en dos pedazos cayendo pedazos al cárter.",WHATSAPP,ralenti_y_marcha,patin_plastico_cadena_partido|pedazos_en_carter,ruido_alternador,,NO,NO,,SINTETICO_IA,L3 patín de teflón partido en el cárter.
F10-L03-0037,G11-L3-12,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,Código P0340 y P0016. El motor arranca en modo de respaldo utilizando únicamente la señal del CKP tras 6 segundos de marcha continua. Se desmontó el frontal de la culata comprobando estiramiento de cadena del 2.5% superando el límite de servicio de 1.0%.,TECNICO,arranque_respaldo,dtc_p0340_p0016|modo_respaldo_ckp|estiramiento_cadena_2_5_porciento,falla_sensor_cmp,P0016,NO,NO,,SINTETICO_IA,L3 arranque en modo de respaldo por estiramiento 2.5%.
F10-L03-0038,G11-L3-13,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,El vehículo perdió potencia súbitamente en una reducción de marcha. Prueba de sincronización con barra de calado en árboles de levas demostró que la ranura trasera del árbol de admisión está desalineada 18 grados respecto al plano de culata por salto de faja dentada.,TALLER,inspeccion_calado,ranura_calado_desalineada_18_grados|salto_faja_dentada,falla_embrague,,NO,NO,,SINTETICO_IA,L3 desalineación angular de ranura de calado.
F10-L03-0039,G11-L3-14,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,"Cascabeleo de cadena en desaceleración pronunciada. El tensor hidráulico no retiene presión en reposo por desgaste del pistón interno, provocando que la cadena golpee la tapa metálica en cada cambio de marcha. Al acelerar en vacío el sonido se agudiza.",TALLER,desaceleracion_y_vacio,tensor_hidraulico_sin_retencion|golpe_cadena_tapa_cambios,ruido_caja_cambios,,NO,SI,Rodajes de caja mecanica o diferencial gastados,SINTETICO_IA,L3 tensor hidráulico sin retención vs caja de cambios.
F10-L03-0040,G11-L3-15,Faja o cadena de distribucion destensada o con salto de punto,MOTOR,L3,Diagnóstico de desincronización mecánica: correlación de señales de sensores CKP inductivo y CMP Hall revela desfase permanente de 1.8 milisegundos a 850 rpm. El sistema VVT comanda avance pero la posición real no se mueve por cadena trabada en guías gastadas.,TECNICO,analisis_osciloscopio_850rpm,desfase_1_8ms_ckp_cmp|vvt_comanda_sin_movimiento_real,falla_actuador_vvt,P0016,NO,SI,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),SINTETICO_IA,L3 desfase en milisegundos con VVT comandado al límite.
F10-L03-0041,G12-L1-01,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L1,El carro se pone perezoso para acelerar cuando el motor calienta.,COTIDIANO,motor_caliente,motor_perezoso_caliente,,,SI,NO,,SINTETICO_IA,L1 pérdida de agilidad térmica.
F10-L03-0042,G12-L1-02,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L1,Se encendió el Check Engine y siento un cascabeleo al pasar las 2500 revoluciones.,COTIDIANO,media_alta_rpm,check_engine|cascabeleo_2500rpm,,,SI,NO,,SINTETICO_IA,L1 ruido al acoplar distribución variable.
F10-L03-0043,G12-L1-03,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L1,"Hola, el motor pierde potencia en alta y gasta bastante combustible.",WHATSAPP,alta_rpm,perdida_potencia_alta|consumo_alto,,,SI,NO,,SINTETICO_IA,L1 falta de avance en altas revoluciones.
F10-L03-0044,G12-L1-04,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L1,El ralentí se vuelve inestable solo cuando el motor llega a su temperatura normal.,TALLER,ralenti_caliente,ralenti_inestable_caliente,,,SI,NO,,SINTETICO_IA,L1 inestabilidad en ralentí caliente.
F10-L03-0045,G12-L1-05,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L1,Siento como un tironcito suave cuando el carro debería pegar el estirón de potencia.,COTIDIANO,aceleracion_media,tiron_transicion_potencia,,,SI,NO,,SINTETICO_IA,L1 falla en cruce de válvulas.
F10-L03-0046,G12-L1-06,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L1,Aparece un sonido de claqueteo en el piñón de la leva al desacelerar.,TALLER,desaceleracion,claqueteo_pinon_leva,,,SI,NO,,SINTETICO_IA,L1 ruido de piñón desfasador.
F10-L03-0047,G12-L1-07,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L1,El escáner me arrojó falla en la sincronización del árbol de levas.,TECNICO,diagnostico,falla_sincronizacion_arbol_levas,,,SI,NO,,SINTETICO_IA,L1 reporte genérico de árbol de levas.
F10-L03-0048,G12-L1-08,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L1,Mi auto no tiene fuerza arriba y el testigo del motor parpadea cuando lo apuro.,ERROR_ORTOGRAFICO,aceleracion_fuerte,falta_fuerza_alta|testigo_parpadea,,,SI,NO,,SINTETICO_IA,L1 falta de potencia en alta con error ortográfico.
F10-L03-0049,G12-L1-09,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L1,"Buenas, el carro tiembla en mínimo pero en carretera corre suave.",WHATSAPP,ralenti_vs_carretera,tiembla_minimo|corre_suave_carretera,,,SI,NO,,SINTETICO_IA,L1 inestabilidad en mínimo con crucero normal.
F10-L03-0050,G12-L1-10,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L1,Desviación intermitente del ángulo del variador de levas con retraso de respuesta.,TECNICO,marcha,desviacion_angulo_variador_levas,,,SI,NO,,SINTETICO_IA,L1 técnico de retardo en variador.
F10-L03-0051,G12-L2-01,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,"El motor funciona perfecto en frío, pero al calentar y llegar a un semáforo el ralentí oscila entre 500 y 900 rpm y suena un traqueteo en el solenoide VVT.",COTIDIANO,ralenti_caliente,ralenti_oscilante_caliente|traqueteo_solenoide_vvt,falla_en_frio,,NO,SI,Cuerpo de aceleracion o valvula IAC sucia,SINTETICO_IA,L2 VVT atascado en caliente vs IAC.
F10-L03-0052,G12-L2-02,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,Código P0011 de sincronización avanzada en banco 1; el carro pierde agilidad arriba de 3000 rpm y el solenoide de levas tiene lodo de aceite pegado.,TALLER,alta_rpm,dtc_p0011|solenoide_vvt_con_lodo|perdida_potencia_alta,cadena_suelta,P0011,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L2 código P0011 con solenoide sucio vs cadena.
F10-L03-0053,G12-L2-03,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,"Al pisar a fondo el auto no da el segundo empuje de aceleración y se siente amarrado, consumiendo un 20 por ciento más de gasolina en autopista.",COTIDIANO,aceleracion_fondo,falta_empuje_vvt|consumo_elevado,humo_negro,,NO,SI,Inyectores sucios o filtro de combustible obstruido,SINTETICO_IA,L2 falta de avance de levas en alta vs inyección.
F10-L03-0054,G12-L2-04,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,El piñón de sincronización variable suena tac-tac-tac fuerte al soltar el pedal del acelerador por pérdida de presión hidráulica interna del engranaje.,TALLER,desaceleracion,pinon_vvt_suena_tac_tac|perdida_presion_interna,biela_golpeando,,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L2 ruido de piñón desfasador vs cojinete de biela.
F10-L03-0055,G12-L2-05,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,"Hola maestro, el escáner bota P0012 por árbol de levas retrasado. La cadena de tiempo está tensa y en sus marcas pero la válvula de aceite del VVT no conmuta.",WHATSAPP,diagnostico,dtc_p0012|cadena_tensa_en_marcas|valvula_vvt_no_conmuta,cadena_fuera_punto,P0012,NO,SI,Faja o cadena de distribucion destensada o con salto de punto,SINTETICO_IA,L2 marcas de distribución OK descartan cadena saltada.
F10-L03-0056,G12-L2-06,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,"En subidas largas el motor se queda sin avance de válvulas encendiendo el check con DTC P0014, desapareciendo el tironeo cuando se baja a ralentí.",TECNICO,subida_sostenida,dtc_p0014|sin_avance_valvulas|desaparece_en_ralenti,misfire_cilindro,P0014,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L2 VVT escape P0014 bajo esfuerzo vs misfire.
F10-L03-0057,G12-L2-07,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,"El microfiltro de malla del solenoide VVT ubicado en la culata estaba completamente tapado de sedimentos de aceite viejo, bloqueando el avance.",TALLER,inspeccion_filtro_vvt,filtro_vvt_malla_tapado|bloqueo_avance,falla_electrica_arnes,,NO,NO,,SINTETICO_IA,L2 coladera de solenoide VVT tupida.
F10-L03-0058,G12-L2-08,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,El carro calienta normal pero tiembla en parado y tira codigo P0011. El aceite tiene su nivel pero es un 20W-50 grueso que no deja cargar al variador.,ERROR_ORTOGRAFICO,ralenti_caliente,dtc_p0011|aceite_muy_grueso_bloquea_vvt,nivel_bajo_aceite,P0011,NO,SI,Baja presion de aceite o bomba de aceite defectuosa,SINTETICO_IA,L2 viscosidad inadecuada bloquea sistema VVT con ortografía informal.
F10-L03-0059,G12-L2-09,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,Sistema Valvetronic entra en modo degradado de emergencia limitando la velocidad a 60 km/h; el motor eléctrico de la excéntrica tiene resistencia elevada.,TECNICO,modo_emergencia,valvetronic_modo_degradado|motor_excentrica_resistencia_alta,falla_pedal_acelerador,,NO,NO,,SINTETICO_IA,L2 Valvetronic en modo de emergencia.
F10-L03-0060,G12-L2-10,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,Al desacelerar tras rodar a 80 km/h el motor casi se apaga y cabecea bruscamente porque el árbol de levas se queda pegado en posición avanzada.,COTIDIANO,desaceleracion_brusca,cabeceo_al_desacelerar|arbol_pegado_en_avance,falla_freno_motor,,NO,SI,Cuerpo de aceleracion o valvula IAC sucia,SINTETICO_IA,L2 retorno lento de avance VVT causa ahogo al frenar.
F10-L03-0061,G12-L2-11,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,"Buenas, cambié de aceite a uno sintético limpio y ahora la aguja de potencia sube con vacíos arriba de 3500 rpm con la luz de motor prendida.",WHATSAPP,alta_rpm,vacios_potencia_3500rpm|testigo_motor,falla_embrague,,NO,NO,,SINTETICO_IA,L2 desfasador VVT no sostiene presión tras cambio de fluido.
F10-L03-0062,G12-L2-12,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,"El actuador del árbol de levas presenta juego radial interno y fugas de presión de aceite por el retén frontal, provocando golpeteo al regular.",TALLER,ralenti,juego_radial_actuador_vvt|fuga_presion_reten,golpeteo_valvulas,,NO,NO,,SINTETICO_IA,L2 desgaste interno de piñón variador.
F10-L03-0063,G12-L2-13,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,"Se midió la resistencia del solenoide VVT arrojando 45 ohms cuando la especificación OEM es de 7 a 12 ohms, indicando bobinado recalentado.",TECNICO,prueba_electrica,resistencia_vvt_45_ohms_fuera_rango,falla_computadora,,NO,NO,,SINTETICO_IA,L2 solenoide VVT degradado eléctricamente.
F10-L03-0064,G12-L2-14,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),MOTOR,L2,El auto pierde pique en pendientes pronunciadas donde antes trepaba en cuarta; la computadora no logra modificar el cruce de válvulas en demanda de carga.,COTIDIANO,subida_carga,falta_pique_subida|sin_modificacion_cruce_valvulas,falla_bomba_gasolina,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L2 falta de avance variable en pendiente vs bomba de gasolina.
