id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones
F10-L07-0013,G34-L2-03,Disco de embrague desgastado o patinando,TRANSMISION,L2,El punto de contacto del embrague se desplazó al extremo superior del recorrido; al soltar el pedal apenas 1 cm el vehículo ya está completamente acoplado.,TECNICO,prueba_estatica_recorrido,punto_acople_extremo_superior|recorrido_util_1cm,falla_crapodina,,NO,SI,Desgaste en collarin de empuje o crapodina de embrague,SINTETICO_IA,L2 desgaste de forro desplaza diafragma hacia afuera.
F10-L07-0014,G34-L2-04,Disco de embrague desgastado o patinando,TRANSMISION,L2,"Hola, al meter los cambios entran suaves y sin rascar, pero al soltar el embrague y acelerar en subida el carro se queda amarrado y patina.",WHATSAPP,subida_cambios_suaves,cambios_entran_suaves|patina_en_subida,dificultad_engrane,,NO,SI,Falla en bombin o bomba hidraulica de embrague,SINTETICO_IA,L2 cambios entran suaves descarta falla hidráulica de embrague.
F10-L07-0015,G34-L2-05,Disco de embrague desgastado o patinando,TRANSMISION,L2,Prueba de calado en taller: con freno de mano puesto y en tercera velocidad se suelta el embrague acelerando a 1500 rpm; el motor no se apaga y patina.,TECNICO,prueba_calado_tercera,prueba_calado_motor_no_apaga|patinamiento_estatico,falla_freno_mano,,NO,NO,,SINTETICO_IA,L2 prueba clásica de calado en 3ra confirma disco gastado.
F10-L07-0016,G34-L2-06,Disco de embrague desgastado o patinando,TRANSMISION,L2,Trepidación fuerte de la carrocería al iniciar la marcha en primera velocidad acompañado de olor a disco recalentado; no hay ruidos con el pedal a fondo.,COTIDIANO,arranque_primera,trepidacion_carroceria_salida|olor_disco_caliente,ruido_collarin,,NO,SI,Desgaste en collarin de empuje o crapodina de embrague,SINTETICO_IA,L2 trepidación sin ruido al pisar descarta collarín.
F10-L07-0017,G34-L2-07,Disco de embrague desgastado o patinando,TRANSMISION,L2,Retén de bancada del cigüeñal con fuga de aceite que contaminó la cara de fricción del disco; el embrague patina intermitentemente y vibra al desacoplar.,TALLER,inspeccion_fuga_reten,disco_contaminado_aceite_motor|patina_intermitente,falla_caja_cambios,,NO,SI,Falta o degradacion de aceite de caja de cambios,SINTETICO_IA,L2 contaminación por aceite de motor en disco de fricción.
F10-L07-0018,G34-L2-08,Disco de embrague desgastado o patinando,TRANSMISION,L2,Mi auto en subida acelera a fondo y el motor grita pero la velocidad no pasa de 30 km/h y huele a quemado como frenos.,ERROR_ORTOGRAFICO,subida_fuerte,motor_grita_sin_avance_30kmh|olor_quemado,falla_motor,,NO,NO,,SINTETICO_IA,L2 patinamiento en pendiente con ortografía informal.
F10-L07-0019,G34-L2-09,Disco de embrague desgastado o patinando,TRANSMISION,L2,"Buenas maestro, en plano corre normal pero si lo cargo con 4 personas y maletas en la carretera empieza a patinar en quinta velocidad al acelerar.",WHATSAPP,carretera_plena_carga,patina_en_quinta_con_carga|en_plano_normal,falla_transmision,,NO,NO,,SINTETICO_IA,L2 patinamiento inducido por carga en marcha alta.
F10-L07-0020,G34-L2-10,Disco de embrague desgastado o patinando,TRANSMISION,L2,Espesor del disco de embrague al límite: forro de fricción desgastado hasta las cabezas de los remaches de cobre; produce un leve raspado al acoplar.,TECNICO,desarme_embrague,forro_desgastado_al_remache|raspado_al_acoplar,falla_rodaje_primario,,NO,SI,Rodajes de transmision manual o eje primario gastados,SINTETICO_IA,L2 remaches rozando prensa sin afectación de rodamientos.
F10-L07-0021,G34-L2-11,Disco de embrague desgastado o patinando,TRANSMISION,L2,Patinamiento de embrague tras reprogramación de potencia (Stage 1); el par del motor supera la capacidad de apriete del diafragma de prensa original gastada.,COTIDIANO,aceleracion_post_repro,patinamiento_exceso_par|prensa_original_debilitada,falla_turbo,,NO,NO,,SINTETICO_IA,L2 déficit de par de sujeción en prensa desgastada.
F10-L07-0022,G34-L2-12,Disco de embrague desgastado o patinando,TRANSMISION,L2,Resortes de amortiguación torsional del disco de embrague rotos y con juego excesivo; provocan sacudidas bruscas al soltar el pedal y patinamiento en alta.,TALLER,inspeccion_disco_torsional,resortes_torsionales_rotos_juego|sacudidas_patinamiento,falla_soportes_motor,,NO,NO,,SINTETICO_IA,L2 rotura de muelles amortiguadores del disco.
F10-L07-0023,G34-L2-13,Disco de embrague desgastado o patinando,TRANSMISION,L2,"Al pisar el embrague el pedal se siente suave y desacopla perfecto sin ruidos extraños, pero al acelerar en adelantamiento patina de 80 a 100 km/h.",COTIDIANO,adelantamiento_autopista,desacopla_suave_sin_ruidos|patina_adelantamiento_80_100,ruido_crapodina,,NO,SI,Desgaste en collarin de empuje o crapodina de embrague,SINTETICO_IA,L2 pedal suave y sin ruido descarta crapodina.
F10-L07-0024,G34-L2-14,Disco de embrague desgastado o patinando,TRANSMISION,L2,Diafragma de la prensa de embrague con dedos de empuje desgastados y azulados por fatiga térmica; no ejerce la fuerza de apriete nominal sobre el disco.,TECNICO,inspeccion_plato_opresor,dedos_diafragma_azulados_desgastados|fuerza_apriete_baja,falla_bomba_hidraulica,,NO,SI,Falla en bombin o bomba hidraulica de embrague,SINTETICO_IA,L2 dedos de diafragma fatigados reducen presión de contacto.
F10-L07-0025,G34-L2-15,Disco de embrague desgastado o patinando,TRANSMISION,L2,En autopista a 100 km/h constante el tacómetro marca 4200 rpm cuando normalmente marcaba 2800 rpm en quinta marcha debido a deslizamiento continuo.,TALLER,velocidad_crucero_autopista,4200rpm_vs_2800rpm_a_100kmh|deslizamiento_continuo_quinta,falla_sensor_velocidad,,NO,NO,,SINTETICO_IA,L2 discrepancia de 1400 rpm en crucero por patinamiento.
F10-L07-0026,G34-L3-01,Disco de embrague desgastado o patinando,TRANSMISION,L3,"Toyota Yaris con 135,000 km presenta patinamiento evidente en tercera y cuarta marcha. Al circular a 50 km/h en 4ta marcha y presionar el acelerador al 100%, el régimen del motor trepa inmediatamente de 1800 rpm a 4200 rpm en 1.5 segundos mientras la velocidad vehicular solo incrementa de 50 a 54 km/h, despidiendo fuerte olor a material de fricción en la cabina. El pedal de embrague no tiene juego libre y corta en el 95% del recorrido superior. Se desmontó la transmisión encontrando el disco de embrague con espesor residual de 5.8 mm (mínimo OEM 6.6 mm) y remaches expuestos rayando la pista del volante bimasa.",TALLER,prueba_cuarta_fondo_desarme,rpm_suben_1800_a_4200_en_1_5s|velocidad_sube_solo_4kmh|espesor_5_8mm_bajo_6_6mm|remaches_expuestos,falla_bomba_embrague,,NO,SI,Falla en bombin o bomba hidraulica de embrague,SINTETICO_IA,L3 medición de espesor 5.8 mm bajo cota 6.6 mm y salto de 2400 rpm.
F10-L07-0027,G34-L3-02,Disco de embrague desgastado o patinando,TRANSMISION,L3,"Conductor reporta pérdida de fuerza en pendientes pronunciadas. En prueba de ruta con escáner OBD-II se registraron parámetros de velocidad de motor vs velocidad de sensor de salida de caja: en 3ra marcha a plena carga la relación calculada RPM/km/h se desvía un 38% por encima de la relación de transmisión teórica fija de 42.5 rpm/(km/h). Al realizar la prueba estática de calado con freno de estacionamiento aplicado y engranando 2da marcha soltando el pedal a 2000 rpm, el motor permanece en marcha sin calarse durante más de 6 segundos confirmando deslizamiento total.",TECNICO,analisis_relacion_rpm_velocidad_escaner,desviacion_38_porciento_relacion_rpm_kmh|prueba_calado_no_apaga_6s|deslizamiento_total,falla_sensor_velocidad,,NO,NO,,SINTETICO_IA,L3 telemetría de relación RPM/km/h desfasada 38% y calado estático.
F10-L07-0028,G34-L3-03,Disco de embrague desgastado o patinando,TRANSMISION,L3,Inspección de embrague tras sobrecalentamiento severo: el disco de fricción presenta vitrificación completa con aspecto brillante de espejo y grietas térmicas radiales. La fuerza elástica de apriete del plato de presión cayó de 4800 N nominales a 2100 N debido a templado residual de los resortes cónicos del diafragma. El cojinete de empuje desliza libremente en su guía y no genera ningún ruido al desembragar en vacío.,TECNICO,metrologia_fuerza_prensa_2100n,vitrificacion_espejo_disco|fuerza_plato_2100n_vs_4800n|cojinete_empuje_silencioso,desgaste_collarin,,NO,SI,Desgaste en collarin de empuje o crapodina de embrague,SINTETICO_IA,L3 dinamómetro mide 2100 N en prensa con cojinete silencioso.
F10-L07-0029,G34-L3-04,Disco de embrague desgastado o patinando,TRANSMISION,L3,"Vehículo de reparto urbano presenta olor a quemado y trepidación violenta al arrancar cargado con 800 kg. Se desmontó la caja comprobándose que el retén del eje primario de la transmisión sufrió fuga de aceite de engranajes SAE 75W-90, impregnando el 70% del forro de fricción del disco. El disco patinó hasta quemar el compuesto orgánico formando una costra de carbón pegajosa que destruyó la planitud del volante motor con manchas térmicas de 0.15 mm de alabeo.",TALLER,contaminacion_aceite_valvulina_75w90,fuga_aceite_caja_75w90_empapa_disco|costra_carbon|alabeo_volante_0_15mm,falta_aceite_caja,,NO,SI,Falta o degradacion de aceite de caja de cambios,SINTETICO_IA,L3 fuga de valvulina contamina ferodo con alabeo térmico en volante.
F10-L07-0030,G34-L3-05,Disco de embrague desgastado o patinando,TRANSMISION,L3,"Hola maestro, tengo un Sentra mecánico. Cuando voy en pista a 80 y quiero pasar un camión piso a fondo y el motor suena ¡roooaaar! como si estuviera en neutro, las revoluciones saltan a 5000 y el carro no se mueve rápido. El bombín no gotea nada de líquido y los cambios entran como mantequilla sin sonar.",WHATSAPP,adelantamiento_camion_sentra,rpm_saltan_a_5000_sin_avance|bombin_no_gotea|cambios_entran_suaves,falla_bombin_hidraulico,,NO,SI,Falla en bombin o bomba hidraulica de embrague,SINTETICO_IA,L3 relato WhatsApp de salto de RPM a 5000 con hidráulica sana.
F10-L07-0031,G34-L3-06,Disco de embrague desgastado o patinando,TRANSMISION,L3,Evaluación de desgaste en embrague de fricción seca: medición micrométrica de profundidad de remaches en 12 puntos arrojó valores entre 0.05 mm y 0.18 mm (límite de descarte OEM 0.30 mm). Dos de los remaches de latón del lado de la prensa hicieron contacto abrasivo contra las pistas de acero del plato opresor mecanizando surcos circunferenciales concéntricos de 0.4 mm de profundidad.,TECNICO,metrologia_profundidad_remaches_0_05mm,remaches_a_0_05mm_bajo_0_30mm|surcos_prensa_0_4mm|desgaste_limite,falla_caja_mecanica,,NO,NO,,SINTETICO_IA,L3 remaches a 0.05 mm rozando plato opresor con surcos de 0.4 mm.
F10-L07-0032,G34-L3-07,Disco de embrague desgastado o patinando,TRANSMISION,L3,Camioneta 4x4 presenta patinamiento exclusivo en modo 4H bajo esfuerzo de remolque en pendientes del 15%. Al aplicar torque de 320 Nm a 2200 rpm el conjunto de embrague emite un zumbido agudo de deslizamiento friccional y la velocidad disminuye progresivamente hasta detenerse. El sistema hidráulico tiene purga completa con pedal con carrera libre de 15 mm correcta.,TALLER,remolque_pendiente_15_porciento,patinamiento_a_320nm_remolque|zumbido_deslizamiento|carrera_libre_15mm_ok,falla_transferencia_4x4,,NO,SI,Falla en bombin o bomba hidraulica de embrague,SINTETICO_IA,L3 deslizamiento a 320 Nm de par con hidráulica purgada.
F10-L07-0033,G34-L3-08,Disco de embrague desgastado o patinando,TRANSMISION,L3,Mi carro ase que suben las revoluciones al pisar en subida y bota humo con olor a quemado por abajo de la campana. El mecanico saco la caja y el disco taba en el fierro pelado con los resortes sueltos que casi se salen.,ERROR_ORTOGRAFICO,desarme_campana_embrague,rpm_suben_subida|humo_olor_quemado_campana|disco_en_fierro_pelado,falla_collarin,,NO,SI,Desgaste en collarin de empuje o crapodina de embrague,SINTETICO_IA,L3 disco al fierro pelado con ortografía informal.
F10-L07-0034,G34-L3-09,Disco de embrague desgastado o patinando,TRANSMISION,L3,Análisis termográfico tras prueba de esfuerzo en dinamómetro: la carcasa de la campana de embrague alcanza 185°C en la zona perimetral del volante motor por fricción parasitaria continua sin accionar el pedal. La relación de transmisión calculada por la ECU genera código P0741 en vehículos con gestión electrónica de acoplamiento por patinamiento excesivo en cadena cinemática.,TECNICO,termografia_campana_185c_dtc_p0741,campana_185c_friccion_parasitaria|dtc_p0741|patinamiento_cadena_cinematica,falla_transmision_automatica,P0741,NO,SI,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,SINTETICO_IA,L3 termografía a 185°C y código P0741 por patinamiento severo.
F10-L07-0035,G34-L3-10,Disco de embrague desgastado o patinando,TRANSMISION,L3,"Buenas tardes maestro, tengo un Kia Rio. Cuando acelero fuerte en autopista las revoluciones suben pero el velocímetro no acompaña. El pedal embraga recién arribita en la punta y no se siente duro ni nada. No hay ruidos cuando piso el embrague a fondo en neutro.",WHATSAPP,diagnostico_kia_rio_autopista,rpm_suben_sin_acelerar_velocimetro|corta_en_la_punta|sin_ruido_en_neutro,ruido_crapodina,,NO,SI,Desgaste en collarin de empuje o crapodina de embrague,SINTETICO_IA,L3 corte en la punta y ausencia de ruidos en neutro descarta crapodina.
F10-L07-0036,G34-L3-11,Disco de embrague desgastado o patinando,TRANSMISION,L3,"Pérdida de elasticidad en los flejes tangenciales de tracción que unen la cubierta con el plato de presión de la prensa de embrague: flejes deformados y sobrecalentados provocan contacto oblicuo del plato con pérdida del 45% del área efectiva de contacto del forro, acelerando el desgaste localizado y el resbalamiento.",TECNICO,inspeccion_flejes_tangenciales,flejes_tangenciales_deformados|contacto_oblicuo|perdida_45_area_contacto,falla_plato_opresor,,NO,NO,,SINTETICO_IA,L3 deformación de flejes tangenciales reduce 45% de contacto útil.
F10-L07-0037,G34-L3-12,Disco de embrague desgastado o patinando,TRANSMISION,L3,Prueba de aceleración de 0 a 100 km/h: tiempo registrado de 19.8 segundos (especificación del fabricante 10.5 s) debido a que al cambiar de primera a segunda y de segunda a tercera el embrague demora 2.2 segundos en acoplar firmemente el giro del cigüeñal con el primario de la transmisión.,TALLER,cronometraje_aceleracion_19_8s,aceleracion_0_a_100_19_8s_vs_10_5s|demora_2_2s_en_acoplar_cambio,falla_inyectores,,NO,NO,,SINTETICO_IA,L3 retardo de 2.2 segundos de acople en cambios alarga aceleración.
F10-L07-0038,G34-L3-13,Disco de embrague desgastado o patinando,TRANSMISION,L3,Inspección de volante bimasa (DMF) acoplado a embrague desgastado: juego angular libre de 28 grados (límite de servicio 14 grados) y juego axial de 2.2 mm con fuga de grasa de silicona por choque térmico continuo derivado del patinamiento crónico del disco de embrague.,TECNICO,metrologia_volante_bimasa_28_grados,bimasa_juego_28_grados_vs_14|juego_axial_2_2mm|grasa_fugada_calor,falla_caja_cambios,,NO,SI,Rodajes de transmision manual o eje primario gastados,SINTETICO_IA,L3 juego bimasa excesivo de 28° derivado de sobrecalentamiento crónico.
F10-L07-0039,G34-L3-14,Disco de embrague desgastado o patinando,TRANSMISION,L3,El cliente reclama que para incorporarse a la autopista debe acelerar con mucha precaución porque si pisa a fondo el auto zumba y patina sin ganar velocidad. Al inspeccionar el ferodo se observa carbonización profunda con espesor residual de 0.2 mm por encima de remaches y ranuras de limpieza totalmente colmatadas.,TALLER,incorporacion_autopista_patina,patina_en_incorporacion_fondo|ferodo_carbonizado_0_2mm|ranuras_colmatadas,falla_bomba_gasolina,,NO,NO,,SINTETICO_IA,L3 ranuras de desahogo colmatadas y 0.2 mm de ferodo útil.
F10-L07-0040,G34-L3-15,Disco de embrague desgastado o patinando,TRANSMISION,L3,En banco dinamométrico se aplica rampa de par de 150 Nm a 250 Nm en 4ta marcha a 2500 rpm constantes: a los 195 Nm el disco de embrague cede iniciando resbalamiento con aumento instantáneo de temperatura en la superficie del volante a razón de 12°C por segundo medido con termocupla rápida.,TECNICO,dinamometro_rampa_par_195nm,resbalamiento_inicia_a_195nm|aumento_temperatura_12c_segundo|termocupla,falla_embrague_patina,,NO,NO,,SINTETICO_IA,L3 dinamómetro identifica umbral de deslizamiento exacto a 195 Nm.
F10-L07-0041,G35-L1-01,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L1,El pedal de embrague se fue hasta el fondo y se quedó pegado al piso.,COTIDIANO,accionamiento,pedal_embrague_al_fondo_pegado,,,SI,NO,,SINTETICO_IA,L1 pedal sin retorno por pérdida de presión.
F10-L07-0042,G35-L1-02,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L1,"Hola, no entran los cambios con el motor prendido pero apagado entran suaves.",WHATSAPP,parado_motor_encendido,cambios_no_entran_motor_encendido,,,SI,NO,,SINTETICO_IA,L1 imposibilidad de desacoplar embrague.
F10-L07-0043,G35-L1-03,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L1,Tengo que bombear tres veces el embrague con el pie para meter primera.,COTIDIANO,salida,bombear_embrague_para_meter_cambio,,,SI,NO,,SINTETICO_IA,L1 aire en circuito de embrague.
F10-L07-0044,G35-L1-04,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L1,Veo un goteo de líquido aceitoso justo arriba de los pedales del chofer.,COTIDIANO,inspeccion_pedalier,goteo_liquido_pedalier,,,SI,NO,,SINTETICO_IA,L1 fuga en bomba principal de embrague.
F10-L07-0045,G35-L1-05,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L1,Pérdida de presión hidráulica en el circuito de desembrague con aire atrapado.,TECNICO,diagnostico,perdida_presion_circuito_desembrague,,,SI,NO,,SINTETICO_IA,L1 reporte técnico de despresurización.
F10-L07-0046,G35-L1-06,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L1,El pedal del embrague se siente aguado y no tiene nada de resistencia.,TALLER,accionamiento,pedal_aguado_sin_resistencia,,,SI,NO,,SINTETICO_IA,L1 falta de carga hidráulica.
F10-L07-0047,G35-L1-07,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L1,Cuesta meter la primera y la retroceso rasca feo como si no pisara a fondo.,COTIDIANO,maniobra,primera_cuesta|reversa_rasca,,,SI,NO,,SINTETICO_IA,L1 embrague arrastra por poco recorrido hidráulico.
F10-L07-0048,G35-L1-08,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L1,Mi embrague se callo al piso y no regresa solo tengo que levantarlo con la punta del zapato.,ERROR_ORTOGRAFICO,accionamiento,pedal_cae_al_piso_no_regresa|levantar_con_zapato,,,SI,NO,,SINTETICO_IA,L1 pedal muerto con ortografía informal.
F10-L07-0049,G35-L1-09,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L1,"Buenas, me baja el nivel del líquido de frenos pero las cuatro ruedas están secas.",WHATSAPP,revision_niveles,liquido_frenos_baja|ruedas_secas,,,SI,NO,,SINTETICO_IA,L1 depósito compartido pierde por circuito de embrague.
F10-L07-0050,G35-L1-10,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L1,Fallo de desplazamiento volumétrico en cilindro maestro o esclavo de embrague.,TECNICO,inspeccion,fallo_desplazamiento_volumetrico,,,SI,NO,,SINTETICO_IA,L1 reporte técnico de accionamiento.
F10-L07-0051,G35-L2-01,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,Pedal de embrague se queda pegado en la alfombra al presionarlo; al levantarlo manualmente con el pie y bombear varias veces recupera presión suficiente para engranar primera marcha.,COTIDIANO,arranque_manana,pedal_pegado_alfombra|recupera_al_bombear,embrague_patinando,,NO,SI,Disco de embrague desgastado o patinando,SINTETICO_IA,L2 necesidad de bombear delata falla hidráulica vs disco patinando.
F10-L07-0052,G35-L2-02,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,Goteo constante de líquido de frenos DOT 4 sobre la alfombrilla del conductor proveniente del vástago de empuje de la bomba maestra de embrague bajo el tablero.,TALLER,inspeccion_habitaculo,goteo_dot4_alfombrilla|fuga_vastago_bomba_maestra,falla_frenos_bomba,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L2 fuga en cilindro emisor de embrague dentro de habitáculo.
F10-L07-0053,G35-L2-03,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,Con el motor encendido es imposible engranar la marcha atrás sin que rasquen los piñones; con el motor apagado todas las velocidades entran con perfecta suavidad.,TECNICO,prueba_motor_encendido_vs_apagado,reversa_rasca_motor_encendido|apagado_entran_suaves,falla_sincronizadores,,NO,SI,Falta o degradacion de aceite de caja de cambios,SINTETICO_IA,L2 rascado solo con motor encendido descarta sincronizadores de caja.
F10-L07-0054,G35-L2-04,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,"Hola, el bombín de embrague que va pegado en la caja está todo mojado y bota líquido por el guardapolvo de goma; el pedal perdió la mitad de su recorrido.",WHATSAPP,inspeccion_vano_motor,bombin_esclavo_mojado_gotea|pedal_perdio_recorrido,disco_patina,,NO,SI,Disco de embrague desgastado o patinando,SINTETICO_IA,L2 bombín esclavo con fuga exterior visible.
F10-L07-0055,G35-L2-05,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,Cilindro maestro de embrague con copela interna desgastada; el líquido recircula internamente sin fugas exteriores provocando que el pedal pierda presión progresiva.,TECNICO,prueba_presion_estatica,copela_interna_desgastada|bypass_interno_bomba|sin_fuga_exterior,falla_collarin,,NO,SI,Desgaste en collarin de empuje o crapodina de embrague,SINTETICO_IA,L2 bypass interno en bomba de embrague sin fuga visible.
F10-L07-0056,G35-L2-06,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,Al esperar en el semáforo con el embrague pisado y primera puesta el vehículo empieza a avanzar solo lentamente como si soltara el pedal por pérdida de presión.,COTIDIANO,parada_semaforo_primera,vehiculo_avanza_solo_pedal_a_fondo|perdida_presion_continua,falla_frenos,,NO,NO,,SINTETICO_IA,L2 avance involuntario en semáforo por fuga interna de presión.
F10-L07-0057,G35-L2-07,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,Presencia de aire en la cañería hidráulica de embrague tras cambio de líquido; la carrera muerta del pedal es de 70 mm y el embrague no desacopla totalmente.,TALLER,post_cambio_liquido,aire_caneria_embrague|carrera_muerta_70mm|no_desacopla,desgaste_disco,,NO,SI,Disco de embrague desgastado o patinando,SINTETICO_IA,L2 purga deficiente genera carrera muerta de 70 mm.
F10-L07-0058,G35-L2-08,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,Mi carro no le entran los cambios cuando calienta y el pedal de embrage esta aguado en el piso. Tengo que bombearlo con el pie varias veses.,ERROR_ORTOGRAFICO,motor_caliente,cambios_no_entran_caliente|pedal_aguado_piso|bombear_varias_veces,falla_aceite_caja,,NO,SI,Falta o degradacion de aceite de caja de cambios,SINTETICO_IA,L2 pedal aguado en caliente con ortografía informal.
F10-L07-0059,G35-L2-09,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,"Buenas maestro, cambié el bombín receptor de la caja pero no logro que agarre pedal; no purga por el sangrador y sigue esponjoso sin presión.",WHATSAPP,proceso_purga_bombin,no_agarra_pedal_post_cambio_bombin|sangrador_no_purga,falla_disco_embrague,,NO,NO,,SINTETICO_IA,L2 dificultad de purgado en bombín nuevo.
F10-L07-0060,G35-L2-10,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,Manguera flexible de embrague entre chasis y caja hinchada bajo presión hidráulica; al pisar el pedal la manguera se expande como globo absorbiendo el volumen.,TECNICO,inspeccion_flexible_embrague,flexible_embrague_se_hincha_presion|absorbe_volumen,falla_bomba_embrague,,NO,NO,,SINTETICO_IA,L2 flexible dilatado absorbe desplazamiento de bombín.
F10-L07-0061,G35-L2-11,Falla en bombin o bomba hidraulica de embrague,TRANSMISION,L2,Depósito compartido de líquido de frenos y embrague: el nivel baja hasta el tabique de separación del compartimento de embrague quedando frenos operativos.,COTIDIANO,revision_deposito_compartido,nivel_baja_hasta_tabique_embrague|frenos_operativos,fuga_frenos,,NO,SI,Fuga hidraulica o aire en el sistema de frenos,SINTETICO_IA,L2 tabique de seguridad aísla fuga en embrague protegiendo frenos.
