id,clase_objetivo,nivel_informacion,estado_auditoria,motivos,sim_intra_max,sim_inter_max,inter_ref_origen,dtc,es_contrastivo,clase_contrastiva
F10-L07-0122,Rodajes de caja mecanica o diferencial gastados,L1,APROBADO,CONFORME,0.1558,0.2214,LOTE_05,,NO,
F10-L07-0123,Rodajes de caja mecanica o diferencial gastados,L1,APROBADO,CONFORME,0.1502,0.4375,TRAIN,,NO,
F10-L07-0124,Rodajes de caja mecanica o diferencial gastados,L1,APROBADO,CONFORME,0.0868,0.1637,TRAIN,,NO,
F10-L07-0125,Rodajes de caja mecanica o diferencial gastados,L1,APROBADO,CONFORME,0.2043,0.1621,TRAIN,,NO,
F10-L07-0126,Rodajes de caja mecanica o diferencial gastados,L1,APROBADO,CONFORME,0.1418,0.2375,LOTE_03,,NO,
F10-L07-0127,Rodajes de caja mecanica o diferencial gastados,L1,APROBADO,CONFORME,0.0779,0.1944,TRAIN,,NO,
F10-L07-0128,Rodajes de caja mecanica o diferencial gastados,L1,APROBADO,CONFORME,0.2413,0.1462,LOTE_06,,NO,
F10-L07-0129,Rodajes de caja mecanica o diferencial gastados,L1,APROBADO,CONFORME,0.1286,0.1347,TRAIN,,NO,
F10-L07-0130,Rodajes de caja mecanica o diferencial gastados,L1,APROBADO,CONFORME,0.2339,0.1437,TEST_100,,NO,
F10-L07-0131,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.2232,0.3003,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0132,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.1346,0.31,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0133,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.2092,0.1327,TRAIN,,SI,Juntas homocineticas o palieres danados
F10-L07-0134,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.1592,0.1522,LOTE_02,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0135,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.2098,0.1462,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0136,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.1583,0.115,LOTE_06,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0137,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.1173,0.1266,TRAIN,,SI,Juntas homocineticas o palieres danados
F10-L07-0138,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.1622,0.1147,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0139,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.1144,0.2229,TRAIN,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0140,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.1967,0.0935,TRAIN,,NO,
F10-L07-0141,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.2092,0.1219,TRAIN,,NO,
F10-L07-0142,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.1845,0.1814,TRAIN,,NO,
F10-L07-0143,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.2339,0.213,TRAIN,,NO,
F10-L07-0144,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.1181,0.1938,TRAIN,,SI,Llantas desbalanceadas o desalineadas
F10-L07-0145,Rodajes de caja mecanica o diferencial gastados,L2,APROBADO,CONFORME,0.2901,0.1309,TRAIN,,NO,
F10-L07-0146,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1583,0.1329,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0147,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1801,0.1182,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0148,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1635,0.0856,LOTE_06,,NO,
F10-L07-0149,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1173,0.1613,DEV_60,,SI,Juntas homocineticas o palieres danados
F10-L07-0150,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1286,0.1367,LOTE_06,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0151,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.14,0.1826,LOTE_06,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0152,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.2105,0.1272,TRAIN,,SI,Rodajes de transmision manual o eje primario gastados
F10-L07-0153,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.0825,0.1104,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0154,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.2901,0.1039,LOTE_05,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0155,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1297,0.1143,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0156,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1389,0.1218,TRAIN,,SI,Juntas homocineticas o palieres danados
F10-L07-0157,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1094,0.1343,TEST_100,,NO,
F10-L07-0158,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1082,0.1176,TRAIN,,SI,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura)
F10-L07-0159,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1293,0.1114,TRAIN,,NO,
F10-L07-0160,Rodajes de caja mecanica o diferencial gastados,L3,APROBADO,CONFORME,0.1013,0.1077,LOTE_06,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0161,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L1,APROBADO,CONFORME,0.1344,0.3187,TRAIN,,NO,
F10-L07-0162,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L1,APROBADO,CONFORME,0.1753,0.4443,TRAIN,,NO,
F10-L07-0163,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L1,APROBADO,CONFORME,0.1999,0.4165,TRAIN,,NO,
F10-L07-0164,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L1,APROBADO,CONFORME,0.1272,0.2468,LOTE_06,,NO,
F10-L07-0165,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L1,APROBADO,CONFORME,0.1335,0.1573,TRAIN,,NO,
F10-L07-0166,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L1,APROBADO,CONFORME,0.1352,0.1556,TRAIN,,NO,
F10-L07-0167,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L1,APROBADO,CONFORME,0.1196,0.1944,TRAIN,,NO,
F10-L07-0168,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L1,APROBADO,CONFORME,0.3318,0.2421,G2,,NO,
F10-L07-0169,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L1,APROBADO,CONFORME,0.1167,0.2249,TRAIN,,NO,
F10-L07-0170,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L1,APROBADO,CONFORME,0.2324,0.2595,TRAIN,,NO,
F10-L07-0171,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.1226,0.1677,TRAIN,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0172,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.2105,0.2674,TEST_100,P17BF,SI,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW)
F10-L07-0173,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.1955,0.3459,TRAIN,P0746,SI,Cuerpo de aceleracion o valvula IAC sucia
F10-L07-0174,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.1698,0.331,TRAIN,,SI,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW)
F10-L07-0175,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.1764,0.1617,TRAIN,,NO,
F10-L07-0176,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.1524,0.2094,TRAIN,P0841,SI,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP)
F10-L07-0177,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.1845,0.2294,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0178,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.1968,0.2018,TRAIN,P0746,NO,
F10-L07-0179,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.2197,0.1979,LOTE_06,,SI,Falla en bombin o bomba hidraulica de embrague
F10-L07-0180,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.0951,0.1398,LOTE_03,,SI,Falta o degradacion de aceite de caja de cambios
F10-L07-0181,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.2324,0.137,TRAIN,P189C,NO,
F10-L07-0182,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.1195,0.1519,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L07-0183,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,L2,APROBADO,CONFORME,0.1955,0.1773,TRAIN,P0962,NO,
